core,group,op,workload,threads,rep,ops,bytes,bytes_kind,wall_ns,ns_per_op,cpu_user_ns,cpu_sys_ns,max_rss_kib,checksum,item_bytes,items,content,entries,depth,width,shape,files,objects,workers,sweep,series
go,ingest,ingest.objects,tree/jobs-N,4,0,335,7196448,included,18786908,56080.3223880597,71908000,8680000,637140,4723225237389412420,,,tree,335,,,,335,,4,,
go,ingest,ingest.scan,filtered/jobs-1,1,0,335,7196448,logical-scanned,902193,2693.1134328358207,903000,305000,637140,6850921036559016501,,,tree,335,,,,335,,1,,
go,ingest,ingest.scan,filtered/jobs-N,4,0,335,7196448,logical-scanned,472483,1410.3970149253732,905000,229000,637140,6850921036559016501,,,tree,335,,,,335,,4,,
go,ingest,ingest.scan,unfiltered/jobs-1,1,0,355,7229312,logical-scanned,506768,1427.5154929577466,0,907000,637140,15750783063742455338,,,tree,355,,,,355,,1,,
go,key,key.accessors,type+length+length_size+hash,1,0,800,0,,10711,13.38875,11000,3000,637140,8760245673030902978,32,200,structured,,,,,,,1,,
go,key,key.new,1MiB-duplicate,1,0,2,2097152,payload,439189,219594.5,355000,89000,637140,5209488968251123053,1048576,2,duplicate,,,,,,,1,item_bytes,duplicate
go,key,key.new,1MiB-random,1,0,1,1048576,payload,257923,257923.0,205000,52000,637140,15925149325079096327,1048576,1,random,,,,,,,1,item_bytes,random
go,key,key.new,1MiB-text,1,0,1,1048576,payload,249617,249617.0,202000,51000,637140,2958277344226461161,1048576,1,text,,,,,,,1,item_bytes,text
go,key,key.new,4KiB-duplicate,1,0,256,1048576,payload,456021,1781.33203125,368000,93000,637140,11091386869514493733,4096,256,duplicate,,,,,,,1,item_bytes,duplicate
go,key,key.new,4KiB-random,1,0,256,1048576,payload,483714,1889.5078125,390000,98000,637140,2591985898832607978,4096,256,random,,,,,,,1,item_bytes,random
go,key,key.new,4KiB-text,1,0,256,1048576,payload,534291,2087.07421875,429000,108000,637140,9427223196779851637,4096,256,text,,,,,,,1,item_bytes,text
go,key,key.new,empty,1,0,800,0,payload,90543,113.17875,75000,19000,637140,9414198682561129445,,800,empty,,,,,,,1,item_bytes,empty
go,key,key.new,large-8MiB-duplicate,1,0,2,16777216,payload,3854243,1927121.5,3829000,984000,637140,14710080878821492665,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
go,key,key.new,large-8MiB-random,1,0,1,8388608,payload,1921480,1921480.0,1916000,0,637140,14902405283868958466,8388608,1,random,,,,,,,1,item_bytes,random
go,key,key.new,large-8MiB-text,1,0,1,8388608,payload,1919246,1919246.0,1733000,183000,637140,18070168667611237286,8388608,1,text,,,,,,,1,item_bytes,text
go,key,key.new,tiny-64B-duplicate,1,0,16384,1048576,payload,1772436,108.180908203125,1347000,847000,637140,16551090344971838245,64,16384,duplicate,,,,,,,1,item_bytes,duplicate
go,key,key.new,tiny-64B-random,1,0,16384,1048576,payload,1749402,106.7750244140625,1748000,0,637140,9174902224779656527,64,16384,random,,,,,,,1,item_bytes,random
go,key,key.new,tiny-64B-text,1,0,16384,1048576,payload,1785751,108.99359130859375,1784000,0,637140,10843923535440728144,64,16384,text,,,,,,,1,item_bytes,text
go,key,key.new_from_hash,batch,1,0,200,0,,8596,42.98,9000,2000,637140,10870532026399392623,32,200,structured,,,,,,,1,,
go,key,key.parse,canonical,1,0,200,0,,7834,39.17,15000,4000,637140,5651899241083990432,32,200,structured,,,,,,,1,,
go,key,key.parse,malformed,1,0,1024,0,,67830,66.240234375,63000,16000,637140,16836505887970452261,32,1024,structured,,,,,,,1,,
go,key,key.string,hex,1,0,200,0,,18886,94.43,21000,5000,637140,12720191754914386025,32,200,structured,,,,,,,1,,
go,key,key.type_string,names,1,0,200,0,,2816,14.08,7000,2000,637140,14989825820457690661,32,200,structured,,,,,,,1,,
go,key,key.validate,canonical,1,0,200,0,,1473,7.365,2000,1000,637140,18244102546136779685,32,200,structured,,,,,,,1,,
go,packstore,packstore.append_record,pre-encoded+sync,1,0,64,2170880,payload,771925,12061.328125,505000,126000,637140,17419279140218033060,,64,structured,,,,,,64,1,,
go,packstore,packstore.barrier,begin+observe+abort,1,0,1500,0,,65906,43.937333333333335,55000,14000,637140,6357349777983336170,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.close,populated,1,0,1,0,,368484,368484.0,128000,32000,637140,9929646806074584996,,1,structured,,,,,,1500,1,,
go,packstore,packstore.compact,90-percent-dead,1,0,1500,0,,1265407,843.6046666666666,250000,1068000,637140,15871199534630266432,,150,structured,,,,,,1500,1,,
go,packstore,packstore.compact,nothing-dead,1,0,1500,0,,476560,317.70666666666665,195000,49000,637140,15046620496757078854,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.get,hit,1,0,200,0,,1597241,7986.205,1602000,0,637140,16079223106125108074,,200,structured,,,,,,1500,1,,
go,packstore,packstore.get,miss,1,0,200,0,,10781,53.905,12000,2000,637140,18244102546136779685,,200,structured,,,,,,1500,1,,
go,packstore,packstore.get_record,hit,1,0,200,0,,100572,502.86,83000,21000,637140,18358561438924658021,,200,structured,,,,,,1500,1,,
go,packstore,packstore.has,hit,1,0,200,0,,12204,61.02,12000,3000,637140,18244102546136779685,,200,structured,,,,,,1500,1,,
go,packstore,packstore.has,miss,1,0,200,0,,5792,28.96,7000,1000,637140,12197969927824375845,,200,structured,,,,,,1500,1,,
go,packstore,packstore.has_outside,sealed-segment,1,0,200,0,,9198,45.99,12000,0,637140,13878371768746970021,,200,structured,,,,,,1500,1,,
go,packstore,packstore.liveness,tenth-live,1,0,1,0,,32101,32101.0,35000,0,637140,5205627998636072345,,1,structured,,,,,,1500,1,,
go,packstore,packstore.mark_set_contains,all-keys,1,0,1500,0,,139015,92.67666666666666,144000,0,637140,9120671706275644133,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.mark_set_mark,all-keys,1,0,1500,0,,91485,60.99,94000,0,637140,17858489613531792426,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.missing,half-present,1,0,200,0,,21080,105.4,58000,0,637140,2951526793692769562,,200,structured,,,,,,1500,1,,
go,packstore,packstore.new_mark_set,snapshot,1,0,16,0,,307958,19247.375,311000,0,637140,9521082481390710053,,16,structured,,,,,,1500,1,,
go,packstore,packstore.oldest_inflight_write,idle,1,0,4096,0,,57289,13.986572265625,61000,0,637140,5245436759879025445,,4096,structured,,,,,,1500,1,,
go,packstore,packstore.open,empty,1,0,1,0,,23124,23124.0,26000,0,637140,12161962213042174405,,1,structured,,,,,,,1,,
go,packstore,packstore.open,populated-reopen,1,0,1,0,,209510,209510.0,217000,0,637140,4768729763816426308,,1,structured,,,,,,1500,1,,
go,packstore,packstore.put,1MiB-duplicate/sync-off,1,0,2,2097152,payload,1447245,723622.5,472000,866000,637140,6349179348336612933,1048576,2,duplicate,,,,,,,1,item_bytes,duplicate
go,packstore,packstore.put,1MiB-random/sync-off,1,0,1,1048576,payload,1079562,1079562.0,0,978000,637140,9929646806074584996,1048576,1,random,,,,,,,1,item_bytes,random
go,packstore,packstore.put,1MiB-text/sync-off,1,0,1,1048576,payload,4006864,4006864.0,3891000,0,637140,9929646806074584996,1048576,1,text,,,,,,,1,item_bytes,text
go,packstore,packstore.put,4KiB-duplicate/sync-off,1,0,32,131072,payload,174965,5467.65625,80000,0,637140,2581648123438765349,4096,32,duplicate,,,,,,,1,item_bytes,duplicate
go,packstore,packstore.put,4KiB-random/already-present,1,0,32,131072,payload,4379,136.84375,7000,0,637140,2581648123438765349,4096,32,random,,,,,,,1,item_bytes,random
go,packstore,packstore.put,4KiB-random/sync-off,1,0,32,131072,payload,559409,17481.53125,477000,0,637140,2581648123438765349,4096,32,random,,,,,,,1,item_bytes,random
go,packstore,packstore.put,4KiB-random/sync-on,1,0,32,131072,payload,3101725,96928.90625,895000,28000,637140,2581648123438765349,4096,32,random,,,,,,,1,item_bytes,random
go,packstore,packstore.put,4KiB-text/sync-off,1,0,32,131072,payload,1756646,54895.1875,1644000,0,637140,2581648123438765349,4096,32,text,,,,,,,1,item_bytes,text
go,packstore,packstore.put,empty/sync-off,1,0,800,0,payload,210623,263.27875,131000,0,637140,10562509280327877925,,800,empty,,,,,,,1,item_bytes,empty
go,packstore,packstore.put,large-8MiB-duplicate/sync-off,1,0,2,16777216,payload,17196510,8598255.0,7206000,9786000,637140,6349179348336612933,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
go,packstore,packstore.put,large-8MiB-random/sync-off,1,0,1,8388608,payload,8767819,8767819.0,3670000,3920000,637140,9929646806074584996,8388608,1,random,,,,,,,1,item_bytes,random
go,packstore,packstore.put,large-8MiB-text/sync-off,1,0,1,8388608,payload,26966133,26966133.0,26733000,0,637140,9929646806074584996,8388608,1,text,,,,,,,1,item_bytes,text
go,packstore,packstore.put,tiny-64B-duplicate/sync-off,1,0,2048,131072,payload,331734,161.9794921875,237000,0,637140,16542816270746034981,64,2048,duplicate,,,,,,,1,item_bytes,duplicate
go,packstore,packstore.put,tiny-64B-random/sync-off,1,0,2048,131072,payload,4740336,2314.6171875,3637000,1922000,637140,16542816270746034981,64,2048,random,,,,,,,1,item_bytes,random
go,packstore,packstore.put,tiny-64B-text/sync-off,1,0,2048,131072,payload,5202558,2540.3115234375,5066000,18000,637140,16542816270746034981,64,2048,text,,,,,,,1,item_bytes,text
go,packstore,packstore.put_verified,already-intact,1,0,25,0,,2032623,81304.92,2026000,4000,637140,3044543500333061412,,25,structured,,,,,,1500,1,,
go,packstore,packstore.record,by-location,1,0,200,0,,166468,832.34,137000,34000,637140,12249015396609790020,,200,structured,,,,,,1500,1,,
go,packstore,packstore.remove,one-sealed-segment,1,0,1,0,,105471,105471.0,90000,22000,637140,6349179348336612933,,1,structured,,,,,,1500,1,,
go,packstore,packstore.scan_index,all-segments,1,0,1500,0,,45316,30.21066666666667,41000,10000,637140,7335016615739413829,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.segments,list,1,0,64,0,,178592,2790.5,179000,0,637140,9417667805301567269,,64,structured,,,,,,1500,1,,
go,packstore,packstore.sort_by_location,scattered,1,0,200,0,,36189,180.945,31000,8000,637140,16207658392933900512,,200,structured,,,,,,1500,1,,
go,packstore,packstore.stored_size,hit,1,0,200,0,,14488,72.44,16000,4000,637140,15797075037531158822,,200,structured,,,,,,1500,1,,
go,packstore,packstore.verify,full-scrub,1,0,1500,0,,11632732,7755.154666666666,11488000,102000,637140,9929646806074584996,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.wipe,populated,1,0,1,0,,245238,245238.0,206000,51000,637140,12161962213042174405,,1,structured,,,,,,1500,1,,
go,packstore,packstore.write_batch,mixed-objects,1,0,1500,13248000,payload,51470413,34313.60866666667,47149000,3170000,637140,16626593026977353223,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.write_parallel,duplicate-stream/writers-N,4,0,1500,13248000,payload,409633,273.08866666666665,460000,113000,637140,547706620528103114,,1500,duplicate,,,,,,1500,4,,
go,packstore,packstore.write_parallel,mixed-objects/writers-1/verify-false,1,0,1500,13248000,payload,51070388,34046.92533333333,41400000,11121000,637140,6357349777983336170,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.write_parallel,mixed-objects/writers-1/verify-true,1,0,1500,13248000,payload,53391522,35594.348,46679000,7403000,637140,6357349777983336170,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.write_parallel,mixed-objects/writers-N/verify-false,4,0,1500,13248000,payload,17512484,11674.989333333333,42231000,9516000,637140,6357349777983336170,,1500,structured,,,,,,1500,4,,
go,packstore,packstore.write_parallel,mixed-objects/writers-N/verify-true,4,0,1500,13248000,payload,18754336,12502.890666666666,49460000,5564000,637140,6357349777983336170,,1500,structured,,,,,,1500,4,,
go,reference,reference.decode,signed,1,0,256,81152,encoded,220832,862.625,180000,44000,637140,9423346386722356261,317,256,structured,,,,,,,1,,
go,reference,reference.encode,signed,1,0,256,81152,encoded,64914,253.5703125,71000,0,637140,1558907671059768101,317,256,structured,,,,,,,1,,
go,reference,reference.signature_payload,signed,1,0,256,0,,63923,249.69921875,67000,0,637140,5207887851867075365,,256,structured,,,,,,,1,,
go,reference,reference.validate_name,valid,1,0,256,0,,17032,66.53125,16000,4000,637140,17539378016686813989,,256,structured,,,,,,,1,,
go,reference,reference.validate_user,valid,1,0,256,0,,18315,71.54296875,17000,4000,637140,17539378016686813989,,256,structured,,,,,,,1,,
go,refstore,refstore.all,records,1,0,200,0,,98327,491.635,82000,20000,637140,10212420456999471717,,1,structured,200,,,,,,1,,
go,refstore,refstore.close,populated,1,0,1,0,,143855,143855.0,66000,16000,637140,1,,1,structured,200,,,,,,1,,
go,refstore,refstore.delete,records,1,0,200,0,,333818,1669.09,271000,65000,637140,18244102546136779685,,200,structured,200,,,,,,1,,
go,refstore,refstore.get,hit,1,0,200,0,,220732,1103.66,227000,0,637140,15016806640460493221,,200,structured,200,,,,,,1,,
go,refstore,refstore.get,miss,1,0,200,0,,44195,220.975,42000,10000,637140,18244102546136779685,,200,structured,200,,,,,,1,,
go,refstore,refstore.open,empty,1,0,1,0,,722390,722390.0,394000,0,637140,1,,1,structured,,,,,,,1,,
go,refstore,refstore.open,populated-reopen,1,0,1,0,,1040328,1040328.0,760000,0,637140,83,,1,structured,200,,,,,,1,,
go,refstore,refstore.put,records/sync-false,1,0,200,0,,76305,381.525,64000,15000,637140,18244102546136779685,,200,structured,200,,,,,,1,,
go,refstore,refstore.put,records/sync-true,1,0,200,0,,12163335,60816.675,1848000,448000,637140,18244102546136779685,,200,structured,200,,,,,,1,,
go,refstore,refstore.put_batch,records/sync-false,1,0,200,0,,20129,100.645,21000,5000,637140,15903185837530817421,,200,structured,200,,,,,,1,,
go,refstore,refstore.wipe,records,1,0,1,0,,137022,137022.0,113000,27000,637140,12161962213042174405,,1,structured,200,,,,,,1,,
go,tar,tarexport.write,fixture-tree,1,0,335,7852032,encoded,868699,2593.1313432835823,704000,170000,637140,4482371282425535546,,,tree,335,,,,335,,1,,
go,tar,tarextract.extract,fixture-tree,1,0,335,7852032,encoded,13723777,40966.49850746269,6499000,7168000,637140,4482371282425535546,,,tree,335,,,,335,,1,,
rust,amberignore,amberignore.descend,8-subdirs,1,0,512,0,,1679749,3280.759765625,747000,929000,284624,11838577130360562469,,,structured,512,1,,,,,1,,
rust,amberignore,amberignore.ignored,mixed-names,1,0,1024,0,,114118,111.443359375,87000,28000,284624,17033983874747237157,,,structured,1024,,,,,,1,,
rust,amberignore,amberignore.ignored,nil-matcher,1,0,1024,0,,221,0.2158203125,1000,0,284624,13389487554061181733,,,structured,1024,,,,,,1,,
rust,amberignore,amberignore.root,load-root,1,0,64,0,,284965,4452.578125,213000,69000,284624,3808676317670837029,,,structured,64,,,,,,1,,
rust,amberpack,amberpack.decode_payload,mixed-records/producer-go,1,0,64,1288865,encoded,660021,10312.828125,499000,161000,284624,17407356770391273955,,64,structured,,,,,,64,1,,
rust,amberpack,amberpack.decode_payload,mixed-records/producer-rust,1,0,64,1286787,encoded,602331,9411.421875,604000,0,284624,17407356770391273955,,64,structured,,,,,,64,1,,
rust,amberpack,amberpack.encode_record,1MiB-duplicate,1,0,2,2097152,payload,571071,285535.5,573000,0,284624,3055170925167752709,1048576,2,duplicate,,,,,,,1,item_bytes,duplicate
rust,amberpack,amberpack.encode_record,1MiB-random,1,0,1,1048576,payload,278252,278252.0,265000,0,284624,6342192483762135658,1048576,1,random,,,,,,,1,item_bytes,random
rust,amberpack,amberpack.encode_record,1MiB-text,1,0,1,1048576,payload,1803936,1803936.0,1789000,0,284624,17414928224229115335,1048576,1,text,,,,,,,1,item_bytes,text
rust,amberpack,amberpack.encode_record,4KiB-duplicate,1,0,256,1048576,payload,1058262,4133.8359375,1057000,0,284624,6119980832428016421,4096,256,duplicate,,,,,,,1,item_bytes,duplicate
rust,amberpack,amberpack.encode_record,4KiB-random,1,0,256,1048576,payload,1057190,4129.6484375,1056000,0,284624,12565210988273004431,4096,256,random,,,,,,,1,item_bytes,random
rust,amberpack,amberpack.encode_record,4KiB-text,1,0,256,1048576,payload,3494265,13649.47265625,3487000,0,284624,8400334471745585547,4096,256,text,,,,,,,1,item_bytes,text
rust,amberpack,amberpack.encode_record,empty,1,0,800,0,payload,224379,280.47375,225000,0,284624,11488096534593603877,,800,empty,,,,,,,1,item_bytes,empty
rust,amberpack,amberpack.encode_record,large-8MiB-duplicate,1,0,2,16777216,payload,10212869,5106434.5,3301000,6861000,296472,11090642185545363909,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
rust,amberpack,amberpack.encode_record,large-8MiB-random,1,0,1,8388608,payload,6229390,6229390.0,3391000,2802000,296472,16023285418421674942,8388608,1,random,,,,,,,1,item_bytes,random
rust,amberpack,amberpack.encode_record,large-8MiB-text,1,0,1,8388608,payload,14160049,14160049.0,14089000,1000,296472,9748008301829938607,8388608,1,text,,,,,,,1,item_bytes,text
rust,amberpack,amberpack.encode_record,tiny-64B-duplicate,1,0,16384,1048576,payload,9786084,597.295166015625,9751000,0,296472,15118262615421100837,64,16384,duplicate,,,,,,,1,item_bytes,duplicate
rust,amberpack,amberpack.encode_record,tiny-64B-random,1,0,16384,1048576,payload,10297831,628.5297241210938,10262000,0,296472,13667126546932280967,64,16384,random,,,,,,,1,item_bytes,random
rust,amberpack,amberpack.encode_record,tiny-64B-text,1,0,16384,1048576,payload,19206670,1172.2821044921875,19135000,0,296472,4540674614208161150,64,16384,text,,,,,,,1,item_bytes,text
rust,amberpack,amberpack.parse_record,corrupt-crc/producer-go,1,0,256,0,,26921,105.16015625,27000,0,296472,17539378016686813989,,256,structured,,,,,,,1,,
rust,amberpack,amberpack.parse_record,corrupt-crc/producer-rust,1,0,256,0,,26090,101.9140625,26000,0,296472,17539378016686813989,,256,structured,,,,,,,1,,
rust,amberpack,amberpack.parse_record,mixed-records/producer-go,1,0,64,1288865,encoded,162240,2535.0,163000,0,296472,18178966418845869789,,64,structured,,,,,,64,1,,
rust,amberpack,amberpack.parse_record,mixed-records/producer-rust,1,0,64,1286787,encoded,168342,2630.34375,166000,0,296472,14053298517544710450,,64,structured,,,,,,64,1,,
rust,amberpack,amberpack.reader_all,mixed-objects/producer-go,1,0,64,1288865,encoded,985052,15391.4375,971000,0,296472,14268707933356208065,,64,structured,,,,,,64,1,,
rust,amberpack,amberpack.reader_all,mixed-objects/producer-rust,1,0,64,1286787,encoded,877737,13714.640625,874000,0,296472,14268707933356208065,,64,structured,,,,,,64,1,,
rust,amberpack,amberpack.reader_all,truncated-stream/producer-go,1,0,64,0,,27282728,426292.625,27179000,0,296472,9400551539395377445,644432,64,structured,,,,,,,1,,
rust,amberpack,amberpack.reader_all,truncated-stream/producer-rust,1,0,64,0,,25757955,402468.046875,25651000,0,296472,9400551539395377445,643393,64,structured,,,,,,,1,,
rust,amberpack,amberpack.reader_records,mixed-objects/producer-go,1,0,64,1288865,encoded,182399,2849.984375,183000,0,296472,5414011647278046317,,64,structured,,,,,,64,1,,
rust,amberpack,amberpack.reader_records,mixed-objects/producer-rust,1,0,64,1286787,encoded,181838,2841.21875,182000,0,296472,10040061540029894638,,64,structured,,,,,,64,1,,
rust,amberpack,amberpack.writer_add,mixed-objects,1,0,64,2170880,payload,2617851,40903.921875,2611000,0,296472,15738792658814084779,,64,structured,,,,,,64,1,,
rust,amberpack,amberpack.writer_add_record,pre-encoded-records/producer-go,1,0,64,1288865,encoded,1212,18.9375,1000,0,296472,3853249909713365497,,64,structured,,,,,,64,1,,
rust,amberpack,amberpack.writer_add_record,pre-encoded-records/producer-rust,1,0,64,1286787,encoded,861,13.453125,1000,0,296472,15738792658814084779,,64,structured,,,,,,64,1,,
rust,binaryfuse,binaryfuse.contains,store-keys/rust-only,1,0,1500,0,,4389,2.926,5000,0,296472,1500,,,,,,,,,,1,,
rust,binaryfuse,binaryfuse.new,store-keys/rust-only,1,0,1500,0,,24076,16.050666666666668,25000,0,296472,4125,,,,,,,,,,1,,
rust,binaryfuse,binaryfuse.parse_section,store-keys/rust-only,1,0,16,0,,2224,139.0,3000,0,296472,16,,,,,,,,,,1,,
rust,binaryfuse,binaryfuse.section_bytes,store-keys/rust-only,1,0,16,0,,2585,161.5625,3000,0,296472,66000,,,,,,,,,,1,,
rust,cbor,cbor.decode_xattrs,xattrs-3,1,0,64,4544,encoded,12524,195.6875,13000,0,296472,10124439526398863653,71,64,structured,3,,,,,,1,,
rust,cbor,cbor.decode_xattrs,xattrs-64,1,0,64,282752,encoded,358365,5599.453125,359000,0,296472,5919729855399850789,4418,64,structured,64,,,,,,1,,
rust,cbor,cbor.encode_xattrs,xattrs-3,1,0,64,4544,encoded,17544,274.125,18000,0,296472,7087683166235696933,71,64,structured,3,,,,,,1,,
rust,cbor,cbor.encode_xattrs,xattrs-64,1,0,64,282752,encoded,299041,4672.515625,300000,0,296472,7055603837320979365,4418,64,structured,64,,,,,,1,,
rust,cbor,cbor.head_primitives,append+read/rust-only,1,0,16384,0,,82548,5.038330078125,83000,0,296472,12836905238751536933,,,,,,,,,,1,,
rust,chunkers,chunkers.item_chunker,is_boundary/bits-7,1,0,200,0,,6142,30.71,7000,0,296472,2996728193258603621,32,200,structured,,,,,,,1,,
rust,chunkers,chunkers.new_item_chunker,bits-4..12,1,0,2304,0,,29677,12.88064236111111,30000,0,296472,10832436384879348517,,2304,structured,,,,,,,1,,
rust,chunkers,chunkers.split_bytes,compressible/4-16-64KiB,1,0,64,4194304,payload,2709996,42343.6875,2702000,0,296472,4555664296064952101,4194304,1,text,64,,,,,,1,,
rust,chunkers,chunkers.split_bytes,compressible/default-sizes,1,0,4,4194304,payload,2667746,666936.5,2648000,0,296472,14312206821874964901,4194304,1,text,4,,,,,,1,,
rust,chunkers,chunkers.split_bytes,random/default-sizes,1,0,54,4194304,payload,2491299,46135.166666666664,2486000,0,296472,4614777541258644474,4194304,1,random,54,,,,,,1,,
rust,chunkers,chunkers.split_bytes,tiny-64KiB/default-sizes,1,0,1,65536,payload,22383,22383.0,23000,0,296472,14713704181997794188,65536,1,text,1,,,,,,1,,
rust,fstree,fstree.check_complete,incomplete/jobs-1,1,0,1,0,,15129,15129.0,15000,0,296472,15567951148124569360,,,structured,16,,,wide,,,1,,
rust,fstree,fstree.check_complete,widest/jobs-1,1,0,40257,0,,14305588,355.3565342673324,14256000,0,296472,8781341933545400491,,,structured,40000,,40000,wide,,40257,1,,
rust,fstree,fstree.check_complete,widest/jobs-N,4,0,40257,0,,6763209,168.0008197332141,20399000,120000,296472,8781341933545400491,,,structured,40000,,40000,wide,,40257,4,,
rust,fstree,fstree.check_complete,width-16/jobs-1,1,0,17,0,,9868,580.4705882352941,8000,2000,296472,8753205170136912308,,,structured,16,,16,wide,,17,1,width,plain
rust,fstree,fstree.check_complete,width-256/jobs-1,1,0,259,0,,93719,361.8494208494208,92000,0,296472,10166096353870829249,,,structured,256,,256,wide,,259,1,width,plain
rust,fstree,fstree.check_complete,width-40000/jobs-1,1,0,40257,0,,10959957,272.24972054549517,10918000,0,296472,8781341933545400491,,,structured,40000,,40000,wide,,40257,1,width,plain
rust,fstree,fstree.check_complete,width-4096/jobs-1,1,0,4122,0,,1297709,314.82508491023776,1295000,0,296472,2551262535976545999,,,structured,4096,,4096,wide,,4122,1,width,plain
rust,fstree,fstree.child_keys,dir-leaf-128,1,0,64,0,,1888538,29508.40625,1883000,0,296472,9537427053040457253,,64,structured,128,,,,,,1,,
rust,fstree,fstree.child_keys,dir-node-128,1,0,64,0,,937741,14652.203125,936000,0,296472,1477312231372574501,,64,structured,128,,,,,,1,,
rust,fstree,fstree.child_keys,file-node-1024,1,0,64,0,,4635054,72422.71875,4627000,0,296472,7701241629847960229,,64,structured,1024,,,,,,1,,
rust,fstree,fstree.collect_entries,width-16,1,0,16,0,,11762,735.125,12000,0,296472,8341622732183221560,,,structured,16,1,16,wide,,17,1,width,plain
rust,fstree,fstree.collect_entries,width-256,1,0,256,0,,55306,216.0390625,56000,0,296472,5488379839664258588,,,structured,256,1,256,wide,,259,1,width,plain
rust,fstree,fstree.collect_entries,width-40000,1,0,40000,0,,8692725,217.318125,8670000,0,296472,14993720166178614202,,,structured,40000,1,40000,wide,,40257,1,width,plain
rust,fstree,fstree.collect_entries,width-4096,1,0,4096,0,,882336,215.4140625,880000,0,296472,13256494381648301123,,,structured,4096,1,4096,wide,,4122,1,width,plain
rust,fstree,fstree.decode_dir_leaf,entries-1024,1,0,65536,4849856,encoded,13986088,213.4107666015625,13938000,0,296472,4752332038147119141,75779,64,structured,1024,,,leaf,,,1,entries,plain
rust,fstree,fstree.decode_dir_leaf,entries-128,1,0,8192,606336,encoded,1740214,212.428466796875,1737000,0,296472,13453085420543655461,9474,64,structured,128,,,leaf,,,1,entries,plain
rust,fstree,fstree.decode_dir_leaf,entries-128-partial-change,1,0,8192,680064,encoded,1828914,223.256103515625,1825000,0,296472,868920460316997157,10626,64,partial-change,128,,,leaf,,,1,entries,partial-change
rust,fstree,fstree.decode_dir_leaf,entries-128-with-xattrs,1,0,8192,680064,encoded,1817682,221.885009765625,1816000,0,296472,13453085420543655461,10626,64,structured,128,,,leaf,,,1,entries,with-xattrs
rust,fstree,fstree.decode_dir_leaf,entries-8,1,0,512,37952,encoded,110762,216.33203125,109000,0,296472,13863560569644134693,593,64,structured,8,,,leaf,,,1,entries,plain
rust,fstree,fstree.decode_dir_node,pairs-1024,1,0,65536,3276992,encoded,6349860,96.89117431640625,6323000,0,296472,11961031557855502117,51203,64,structured,1024,,,index,,,1,entries,plain
rust,fstree,fstree.decode_dir_node,pairs-128,1,0,8192,409728,encoded,807062,98.518310546875,806000,0,296472,9182210741442831141,6402,64,structured,128,,,index,,,1,entries,plain
rust,fstree,fstree.decode_dir_node,pairs-8,1,0,512,25664,encoded,44916,87.7265625,46000,0,296472,8467071135069708069,401,64,structured,8,,,index,,,1,entries,plain
rust,fstree,fstree.decode_file_node,children-1024,1,0,65536,2228416,encoded,4550813,69.43989562988281,4531000,0,296472,7701241629847960229,34819,64,structured,1024,,,file-index,,,1,entries,plain
rust,fstree,fstree.decode_file_node,children-128,1,0,8192,278656,encoded,555371,67.7943115234375,554000,0,296472,934824099510310693,4354,64,structured,128,,,file-index,,,1,entries,plain
rust,fstree,fstree.decode_file_node,children-65536,1,0,4194304,142606656,encoded,294071769,70.11217331886292,292781000,0,296472,3370106694439645093,2228229,64,structured,65536,,,file-index,,,1,entries,plain
rust,fstree,fstree.decode_file_node,children-8,1,0,512,17472,encoded,34375,67.138671875,35000,0,296472,6032738727359362853,273,64,structured,8,,,file-index,,,1,entries,plain
rust,fstree,fstree.dir_builder,entries-16,1,0,16,0,,8927,557.9375,10000,0,296472,17327107032425722273,,,structured,16,1,16,wide,,,1,entries,plain
rust,fstree,fstree.dir_builder,entries-256,1,0,256,0,,88649,346.28515625,90000,0,296472,6965094703770672903,,,structured,256,1,256,wide,,,1,entries,plain
rust,fstree,fstree.dir_builder,entries-40000,1,0,40000,0,,12824388,320.6097,12775000,0,296472,5451962816014331386,,,structured,40000,1,40000,wide,,,1,entries,plain
rust,fstree,fstree.dir_builder,entries-4096,1,0,4096,0,,1263484,308.4677734375,1262000,0,296472,13286298812054168386,,,structured,4096,1,4096,wide,,,1,entries,plain
rust,fstree,fstree.encode_blob,1MiB-duplicate,1,0,2,2097152,payload,275376,137688.0,277000,0,296472,3327845511934643117,1048576,2,duplicate,,,,,,,1,item_bytes,duplicate
rust,fstree,fstree.encode_blob,1MiB-random,1,0,1,1048576,payload,137152,137152.0,138000,0,296472,2533466760707363185,1048576,1,random,,,,,,,1,item_bytes,random
rust,fstree,fstree.encode_blob,1MiB-text,1,0,1,1048576,payload,152752,152752.0,138000,0,296472,10591185964127964225,1048576,1,text,,,,,,,1,item_bytes,text
