core,group,op,workload,threads,n,ops_per_call,bytes_per_call,bytes_kind,ns_per_op_min,ns_per_op_p25,ns_per_op_median,ns_per_op_p75,ns_per_op_max,ns_per_op_mad,variation,cpu_ns_per_op_median,ops_per_s_median,bytes_per_s_median,entries_per_s_median,objects_per_s_median,max_rss_kib_max,item_bytes,items,content,entries,depth,width,shape,files,objects,workers,sweep,series
go,fstree,fstree.index_builder_file,children-8,1,1,8,0,,1325.125,1325.125,1325.125,1325.125,1325.125,0.0,0.0,1750.0,754645.788133195,,754645.788133195,,637140.0,,,structured,8,,8,file-index,,,1,entries,plain
go,fstree,fstree.list_entries,widest/first-page-100,1,1,6400,0,,1385.5953125,1385.5953125,1385.5953125,1385.5953125,1385.5953125,0.0,0.0,1529.84375,721711.4484861539,,721711.4484861539,,637140.0,,64,structured,40000,1,40000,wide,,,1,,
go,fstree,fstree.list_entries,width-16/full-paging-100,1,1,16,0,,617.4375,617.4375,617.4375,617.4375,617.4375,0.0,0.0,750.0,1619597.1252151027,,1619597.1252151027,,637140.0,,,structured,16,1,16,wide,,17,1,width,plain
go,fstree,fstree.list_entries,width-256/full-paging-100,1,1,256,0,,692.4140625,692.4140625,692.4140625,692.4140625,692.4140625,0.0,0.0,707.03125,1444222.5456678965,,1444222.5456678965,,637140.0,,,structured,256,1,256,wide,,259,1,width,plain
go,fstree,fstree.list_entries,width-40000/full-paging-100,1,1,40000,0,,1357.1345,1357.1345,1357.1345,1357.1345,1357.1345,0.0,0.0,1384.0,736846.6426872207,,736846.6426872207,,637140.0,,,structured,40000,1,40000,wide,,40257,1,width,plain
go,fstree,fstree.list_entries,width-4096/full-paging-100,1,1,4096,0,,1150.708984375,1150.708984375,1150.708984375,1150.708984375,1150.708984375,0.0,0.0,1146.240234375,869029.4536486507,,869029.4536486507,,637140.0,,,structured,4096,1,4096,wide,,4122,1,width,plain
go,fstree,fstree.lookup_entry,width-16/hit,1,1,200,0,,5150.49,5150.49,5150.49,5150.49,5150.49,0.0,0.0,5140.0,194156.28415937125,,,,637140.0,,,structured,16,1,16,wide,,17,1,width,hit
go,fstree,fstree.lookup_entry,width-16/miss,1,1,200,0,,5566.935,5566.935,5566.935,5566.935,5566.935,0.0,0.0,5510.0,179632.05965221438,,,,637140.0,,,structured,16,1,16,wide,,17,1,width,miss
go,fstree,fstree.lookup_entry,width-256/hit,1,1,200,0,,40845.925,40845.925,40845.925,40845.925,40845.925,0.0,0.0,40700.0,24482.246393000038,,,,637140.0,,,structured,256,1,256,wide,,259,1,width,hit
go,fstree,fstree.lookup_entry,width-256/miss,1,1,200,0,,711.36,711.36,711.36,711.36,711.36,0.0,0.0,730.0,1405757.9847053532,,,,637140.0,,,structured,256,1,256,wide,,259,1,width,miss
go,fstree,fstree.lookup_entry,width-40000/hit,1,1,200,0,,103641.935,103641.935,103641.935,103641.935,103641.935,0.0,0.0,108015.0,9648.604109909758,,,,637140.0,,,structured,40000,1,40000,wide,,40257,1,width,hit
go,fstree,fstree.lookup_entry,width-40000/miss,1,1,200,0,,736.105,736.105,736.105,736.105,736.105,0.0,0.0,740.0,1358501.8441662535,,,,637140.0,,,structured,40000,1,40000,wide,,40257,1,width,miss
go,fstree,fstree.lookup_entry,width-4096/hit,1,1,200,0,,88838.005,88838.005,88838.005,88838.005,88838.005,0.0,0.0,88885.0,11256.443680832319,,,,637140.0,,,structured,4096,1,4096,wide,,4122,1,width,hit
go,fstree,fstree.lookup_entry,width-4096/miss,1,1,200,0,,3735.99,3735.99,3735.99,3735.99,3735.99,0.0,0.0,3740.0,267666.66934333334,,,,637140.0,,,structured,4096,1,4096,wide,,4122,1,width,miss
go,fstree,fstree.reachable_keys,deep,0,1,24,0,,5855.791666666667,5855.791666666667,5855.791666666667,5855.791666666667,5855.791666666667,0.0,0.0,7375.0,170771.10268324096,,,170771.10268324096,637140.0,,,structured,,24,,deep,,,,,
go,fstree,fstree.reachable_keys,file-corpus,0,1,4,0,,3872.5,3872.5,3872.5,3872.5,3872.5,0.0,0.0,5000.0,258231.11684958037,,,258231.11684958037,637140.0,,,text,4,,,file-index,,,,,
go,fstree,fstree.reachable_keys,width-16,0,1,17,0,,1475.764705882353,1475.764705882353,1475.764705882353,1475.764705882353,1475.764705882353,0.0,0.0,2117.6470588235293,677614.7959183673,,,677614.7959183673,637140.0,,,structured,16,1,16,wide,,17,,width,plain
go,fstree,fstree.reachable_keys,width-256,0,1,259,0,,485.4826254826255,485.4826254826255,485.4826254826255,485.4826254826255,485.4826254826255,0.0,0.0,563.7065637065637,2059805.9487832035,,,2059805.9487832035,637140.0,,,structured,256,1,256,wide,,259,,width,plain
go,fstree,fstree.reachable_keys,width-40000,0,1,40257,0,,227.55967906202648,227.55967906202648,227.55967906202648,227.55967906202648,227.55967906202648,0.0,0.0,519.5121345356088,4394451.618678139,,,4394451.618678139,637140.0,,,structured,40000,1,40000,wide,,40257,,width,plain
go,fstree,fstree.reachable_keys,width-4096,0,1,4122,0,,142.45293546821932,142.45293546821932,142.45293546821932,142.45293546821932,142.45293546821932,0.0,0.0,428.4327996118389,7019862.361650638,,,7019862.361650638,637140.0,,,structured,4096,1,4096,wide,,4122,,width,plain
go,fstree,fstree.resolve_entry,depth-1,1,1,256,0,,6068.34765625,6068.34765625,6068.34765625,6068.34765625,6068.34765625,0.0,0.0,6074.21875,164789.5039385335,,,,637140.0,,256,structured,,1,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_entry,depth-12,1,1,256,0,,15842.17578125,15842.17578125,15842.17578125,15842.17578125,15842.17578125,0.0,0.0,15808.59375,63122.64260970703,,,,637140.0,,256,structured,,12,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_entry,depth-24,1,1,256,0,,26880.09765625,26880.09765625,26880.09765625,26880.09765625,26880.09765625,0.0,0.0,26765.625,37202.245794947325,,,,637140.0,,256,structured,,24,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_entry,depth-4,1,1,256,0,,8793.0859375,8793.0859375,8793.0859375,8793.0859375,8793.0859375,0.0,0.0,8796.875,113725.71667192352,,,,637140.0,,256,structured,,4,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_path,depth-1,1,1,256,0,,907.43359375,907.43359375,907.43359375,907.43359375,907.43359375,0.0,0.0,945.3125,1102009.0140893573,,,,637140.0,,256,structured,,1,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_path,depth-12,1,1,256,0,,10382.68359375,10382.68359375,10382.68359375,10382.68359375,10382.68359375,0.0,0.0,10371.09375,96314.2130808998,,,,637140.0,,256,structured,,12,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_path,depth-24,1,1,256,0,,20648.703125,20648.703125,20648.703125,20648.703125,20648.703125,0.0,0.0,20582.03125,48429.19160328622,,,,637140.0,,256,structured,,24,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_path,depth-4,1,1,256,0,,3445.41015625,3445.41015625,3445.41015625,3445.41015625,3445.41015625,0.0,0.0,3449.21875,290241.20631501375,,,,637140.0,,256,structured,,4,16,deep,,,1,depth,plain
go,fstree,fstree.write_content,file-corpus,1,1,4,4194304,payload,929.25,929.25,929.25,929.25,929.25,0.0,0.0,2500.0,1076136.6693570083,1128411084207.6943,,,637140.0,4194304,,text,4,,,file-index,,,1,,
go,gc,gc.begin_write,gate-span,4,1,4096,0,,32.26123046875,32.26123046875,32.26123046875,32.26123046875,32.26123046875,0.0,0.0,32.958984375,30996957.818104766,,,,637140.0,,4096,structured,,,,,335,1500,4,,
go,gc,gc.close,idle,4,1,1,0,,290.0,290.0,290.0,290.0,290.0,0.0,0.0,3000.0,3448275.8620689656,,,,637140.0,,1,structured,,,,,335,1500,4,,
go,gc,gc.open,populated,4,1,1,0,,45056.0,45056.0,45056.0,45056.0,45056.0,0.0,0.0,48000.0,22194.602272727272,,,,637140.0,,1,structured,,,,,335,1500,4,,
go,gc,gc.prepare_ref,missing-root,4,1,64,0,,2397.703125,2397.703125,2397.703125,2397.703125,2397.703125,0.0,0.0,2921.875,417065.81168175273,,,,637140.0,,64,structured,,,,,335,1500,4,,
go,gc,gc.prepare_ref,tree-root/abort,4,1,1,0,,423248.0,423248.0,423248.0,423248.0,423248.0,0.0,0.0,766000.0,2362.6809813631726,,,,637140.0,,1,structured,,,,,335,1500,4,,
go,gc,gc.prepare_ref,tree-root/commit,4,1,1,0,,343696.0,343696.0,343696.0,343696.0,343696.0,0.0,0.0,649000.0,2909.5479726269728,,,,637140.0,,1,structured,,,,,335,1500,4,,
go,gc,gc.release_ref,batch,4,1,4096,0,,6.479736328125,6.479736328125,6.479736328125,6.479736328125,6.479736328125,0.0,0.0,7.32421875,154327267.24690104,,,,637140.0,,4096,structured,,,,,335,1500,4,,
go,gc,gc.run,nothing-to-reclaim,4,1,1,0,,223097.0,223097.0,223097.0,223097.0,223097.0,0.0,0.0,228000.0,4482.35520872087,,,,637140.0,,1,structured,,,,,335,1500,4,,
go,gc,gc.run,reclaimable-packs,4,1,1,0,,1002686.0,1002686.0,1002686.0,1002686.0,1002686.0,0.0,0.0,823000.0,997.3211952695061,,,,637140.0,,1,structured,,,,,335,1500,4,,
go,gc,gc.status,mark+score,4,1,1,0,,352944.0,352944.0,352944.0,352944.0,352944.0,0.0,0.0,351000.0,2833.3106668479986,,,,637140.0,,1,structured,,,,,335,1500,4,,
go,gc,gc.why,live-root,4,1,1,0,,45687.0,45687.0,45687.0,45687.0,45687.0,0.0,0.0,52000.0,21888.064438461708,,,,637140.0,,1,structured,,,,,335,1500,4,,
go,gc,gc.wipe,store-reset,4,1,1,0,,463165.0,463165.0,463165.0,463165.0,463165.0,0.0,0.0,460000.0,2159.057787181674,,,,637140.0,,1,structured,,,,,335,1500,4,,
go,inbox,inbox.close,drained,4,1,1,0,,648609.0,648609.0,648609.0,648609.0,648609.0,0.0,0.0,2880000.0,1541.760906802095,,,,637140.0,,8,structured,,,,,,256,4,,
go,inbox,inbox.commit,packs/duplicate,4,1,8,0,,20510.375,20510.375,20510.375,20510.375,20510.375,0.0,0.0,20875.0,48755.81260703425,,,,637140.0,,8,structured,,,,,,256,4,,
go,inbox,inbox.discard,packs,4,1,8,0,,20138.375,20138.375,20138.375,20138.375,20138.375,0.0,0.0,20500.0,49656.4395091461,,,,637140.0,,8,structured,,,,,,256,4,,
go,inbox,inbox.drain,packs/new,4,1,8,2252288,payload,318093.875,318093.875,318093.875,318093.875,318093.875,0.0,0.0,1631875.0,3143.726046281149,885072056.1658095,,,637140.0,,8,structured,,,,,,256,4,,
go,inbox,inbox.open,empty,4,1,1,0,,65585.0,65585.0,65585.0,65585.0,65585.0,0.0,0.0,69000.0,15247.388884653503,,,,637140.0,,1,structured,,,,,,,4,,
go,inbox,inbox.open,sweeps-staged-tmp-files,4,1,8,0,,22857.5,22857.5,22857.5,22857.5,22857.5,0.0,0.0,22875.0,43749.31641693098,,,,637140.0,,8,structured,,,,,,256,4,,
go,inbox,inbox.stage,packs,4,1,8,2252288,payload,199155.375,199155.375,199155.375,199155.375,199155.375,0.0,0.0,98500.0,5021.2051771135975,1413650020.7438538,,,637140.0,,8,structured,,,,,,256,4,,
go,ingest,ingest.dir,single-file/jobs-1,1,1,1,524288,included,2738151.0,2738151.0,2738151.0,2738151.0,2738151.0,0.0,0.0,2597000.0,365.20995372424676,191475196.21817788,,,637140.0,524288,,text,,,,,1,,1,,
go,ingest,ingest.dir,tree/fresh-store/jobs-1,1,1,335,7196448,included,222120.55223880598,222120.55223880598,222120.55223880598,222120.55223880598,222120.55223880598,0.0,0.0,439785.0746268657,4502.059759534909,96712952.09667307,,,637140.0,,,tree,335,,,,335,,1,,
go,ingest,ingest.dir,tree/fresh-store/jobs-N,4,1,335,7196448,included,103985.83880597015,103985.83880597015,103985.83880597015,103985.83880597015,103985.83880597015,0.0,0.0,502504.4776119403,9616.69407568011,206585190.58967158,,,637140.0,,,tree,335,,,,335,,4,,
go,ingest,ingest.dir,tree/incremental-change/jobs-1,1,1,343,7228128,included,64412.05539358601,64412.05539358601,64412.05539358601,64412.05539358601,64412.05539358601,0.0,0.0,153915.45189504372,15525.044091351532,327163282.5012611,,,637140.0,,,tree,343,,,,343,,1,,
go,ingest,ingest.dir,tree/incremental-change/jobs-N,4,1,343,7228128,included,76083.73469387754,76083.73469387754,76083.73469387754,76083.73469387754,76083.73469387754,0.0,0.0,341962.09912536445,13143.413687872893,276974567.0346861,,,637140.0,,,tree,343,,,,343,,4,,
go,ingest,ingest.dir,tree/unchanged-repeat/jobs-1,1,1,335,7196448,included,82117.46268656716,82117.46268656716,82117.46268656716,82117.46268656716,82117.46268656716,0.0,0.0,218379.10447761195,12177.677771375915,261600074.15660495,,,637140.0,,,tree,335,,,,335,,1,,
go,ingest,ingest.dir,tree/unchanged-repeat/jobs-N,4,1,335,7196448,included,61239.82089552239,61239.82089552239,61239.82089552239,61239.82089552239,61239.82089552239,0.0,0.0,276522.3880597015,16329.244360561413,350783754.9852939,,,637140.0,,,tree,335,,,,335,,4,,
go,ingest,ingest.objects,tree/jobs-1,1,1,335,7196448,included,75703.36119402986,75703.36119402986,75703.36119402986,75703.36119402986,75703.36119402986,0.0,0.0,201226.8656716418,13209.453110502871,283764604.23334974,,,637140.0,,,tree,335,,,,335,,1,,
go,ingest,ingest.objects,tree/jobs-N,4,1,335,7196448,included,56080.3223880597,56080.3223880597,56080.3223880597,56080.3223880597,56080.3223880597,0.0,0.0,240561.19402985074,17831.566535589573,383056541.28928506,,,637140.0,,,tree,335,,,,335,,4,,
go,ingest,ingest.scan,filtered/jobs-1,1,1,335,7196448,logical-scanned,2693.1134328358207,2693.1134328358207,2693.1134328358207,2693.1134328358207,2693.1134328358207,0.0,0.0,3605.9701492537315,371317.4453803122,7976616976.633603,,,637140.0,,,tree,335,,,,335,,1,,
go,ingest,ingest.scan,filtered/jobs-N,4,1,335,7196448,logical-scanned,1410.3970149253732,1410.3970149253732,1410.3970149253732,1410.3970149253732,1410.3970149253732,0.0,0.0,3385.0746268656717,709020.2187168639,15231125775.953844,,,637140.0,,,tree,335,,,,335,,4,,
go,ingest,ingest.scan,unfiltered/jobs-1,1,1,355,7229312,logical-scanned,1427.5154929577466,1427.5154929577466,1427.5154929577466,1427.5154929577466,1427.5154929577466,0.0,0.0,2554.9295774647885,700517.7911786063,14265525842.199982,,,637140.0,,,tree,355,,,,355,,1,,
go,key,key.accessors,type+length+length_size+hash,1,1,800,0,,13.38875,13.38875,13.38875,13.38875,13.38875,0.0,0.0,17.5,74689571.4685837,,,,637140.0,32,200,structured,,,,,,,1,,
go,key,key.new,1MiB-duplicate,1,1,2,2097152,payload,219594.5,219594.5,219594.5,219594.5,219594.5,0.0,0.0,222000.0,4553.8481155038035,4775055841.562516,,,637140.0,1048576,2,duplicate,,,,,,,1,item_bytes,duplicate
go,key,key.new,1MiB-random,1,1,1,1048576,payload,257923.0,257923.0,257923.0,257923.0,257923.0,0.0,0.0,257000.0,3877.1261190355262,4065461397.393796,,,637140.0,1048576,1,random,,,,,,,1,item_bytes,random
go,key,key.new,1MiB-text,1,1,1,1048576,payload,249617.0,249617.0,249617.0,249617.0,249617.0,0.0,0.0,253000.0,4006.1374025006307,4200739532.9645014,,,637140.0,1048576,1,text,,,,,,,1,item_bytes,text
go,key,key.new,4KiB-duplicate,1,1,256,1048576,payload,1781.33203125,1781.33203125,1781.33203125,1781.33203125,1781.33203125,0.0,0.0,1800.78125,561377.6558535681,2299402878.376215,,,637140.0,4096,256,duplicate,,,,,,,1,item_bytes,duplicate
go,key,key.new,4KiB-random,1,1,256,1048576,payload,1889.5078125,1889.5078125,1889.5078125,1889.5078125,1889.5078125,0.0,0.0,1906.25,529238.3515879218,2167760288.104128,,,637140.0,4096,256,random,,,,,,,1,item_bytes,random
go,key,key.new,4KiB-text,1,1,256,1048576,payload,2087.07421875,2087.07421875,2087.07421875,2087.07421875,2087.07421875,0.0,0.0,2097.65625,479139.644875171,1962555985.4087005,,,637140.0,4096,256,text,,,,,,,1,item_bytes,text
go,key,key.new,empty,1,1,800,0,payload,113.17875,113.17875,113.17875,113.17875,113.17875,0.0,0.0,117.5,8835580.884220757,,,,637140.0,,800,empty,,,,,,,1,item_bytes,empty
go,key,key.new,large-8MiB-duplicate,1,1,2,16777216,payload,1927121.5,1927121.5,1927121.5,1927121.5,1927121.5,0.0,0.0,2406500.0,518.9086417229013,4352921183.225863,,,637140.0,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
go,key,key.new,large-8MiB-random,1,1,1,8388608,payload,1921480.0,1921480.0,1921480.0,1921480.0,1921480.0,0.0,0.0,1916000.0,520.43216687137,4365701438.474509,,,637140.0,8388608,1,random,,,,,,,1,item_bytes,random
go,key,key.new,large-8MiB-text,1,1,1,8388608,payload,1919246.0,1919246.0,1919246.0,1919246.0,1919246.0,0.0,0.0,1916000.0,521.0379492779978,4370783109.617006,,,637140.0,8388608,1,text,,,,,,,1,item_bytes,text
go,key,key.new,tiny-64B-duplicate,1,1,16384,1048576,payload,108.180908203125,108.180908203125,108.180908203125,108.180908203125,108.180908203125,0.0,0.0,133.9111328125,9243775.23363326,591601614.9525286,,,637140.0,64,16384,duplicate,,,,,,,1,item_bytes,duplicate
go,key,key.new,tiny-64B-random,1,1,16384,1048576,payload,106.7750244140625,106.7750244140625,106.7750244140625,106.7750244140625,106.7750244140625,0.0,0.0,106.689453125,9365486.034656415,599391106.2180105,,,637140.0,64,16384,random,,,,,,,1,item_bytes,random
go,key,key.new,tiny-64B-text,1,1,16384,1048576,payload,108.99359130859375,108.99359130859375,108.99359130859375,108.99359130859375,108.99359130859375,0.0,0.0,108.88671875,9174851.365055934,587190487.3635798,,,637140.0,64,16384,text,,,,,,,1,item_bytes,text
go,key,key.new_from_hash,batch,1,1,200,0,,42.98,42.98,42.98,42.98,42.98,0.0,0.0,55.0,23266635.64448581,,,,637140.0,32,200,structured,,,,,,,1,,
go,key,key.parse,canonical,1,1,200,0,,39.17,39.17,39.17,39.17,39.17,0.0,0.0,95.0,25529742.14960429,,,,637140.0,32,200,structured,,,,,,,1,,
go,key,key.parse,malformed,1,1,1024,0,,66.240234375,66.240234375,66.240234375,66.240234375,66.240234375,0.0,0.0,77.1484375,15096564.94176618,,,,637140.0,32,1024,structured,,,,,,,1,,
go,key,key.string,hex,1,1,200,0,,94.43,94.43,94.43,94.43,94.43,0.0,0.0,130.0,10589854.91898761,,,,637140.0,32,200,structured,,,,,,,1,,
go,key,key.type_string,names,1,1,200,0,,14.08,14.08,14.08,14.08,14.08,0.0,0.0,45.0,71022727.27272727,,,,637140.0,32,200,structured,,,,,,,1,,
go,key,key.validate,canonical,1,1,200,0,,7.365,7.365,7.365,7.365,7.365,0.0,0.0,15.0,135777325.18669382,,,,637140.0,32,200,structured,,,,,,,1,,
go,packstore,packstore.append_record,pre-encoded+sync,1,1,64,2170880,payload,12061.328125,12061.328125,12061.328125,12061.328125,12061.328125,0.0,0.0,9859.375,82909.60909414775,2812293940.4734917,,,637140.0,,64,structured,,,,,,64,1,,
go,packstore,packstore.barrier,begin+observe+abort,1,1,1500,0,,43.937333333333335,43.937333333333335,43.937333333333335,43.937333333333335,43.937333333333335,0.0,0.0,46.0,22759688.04054259,,,,637140.0,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.close,populated,1,1,1,0,,368484.0,368484.0,368484.0,368484.0,368484.0,0.0,0.0,160000.0,2713.8220384060096,,,,637140.0,,1,structured,,,,,,1500,1,,
go,packstore,packstore.compact,90-percent-dead,1,1,1500,0,,843.6046666666666,843.6046666666666,843.6046666666666,843.6046666666666,843.6046666666666,0.0,0.0,878.6666666666666,1185389.3648446705,,,,637140.0,,150,structured,,,,,,1500,1,,
go,packstore,packstore.compact,nothing-dead,1,1,1500,0,,317.70666666666665,317.70666666666665,317.70666666666665,317.70666666666665,317.70666666666665,0.0,0.0,162.66666666666666,3147557.4953835825,,,,637140.0,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.get,hit,1,1,200,0,,7986.205,7986.205,7986.205,7986.205,7986.205,0.0,0.0,8010.0,125215.91920067166,,,125215.91920067166,637140.0,,200,structured,,,,,,1500,1,,
go,packstore,packstore.get,miss,1,1,200,0,,53.905,53.905,53.905,53.905,53.905,0.0,0.0,70.0,18551154.809386883,,,18551154.809386883,637140.0,,200,structured,,,,,,1500,1,,
go,packstore,packstore.get_record,hit,1,1,200,0,,502.86,502.86,502.86,502.86,502.86,0.0,0.0,520.0,1988625.0646303147,,,,637140.0,,200,structured,,,,,,1500,1,,
go,packstore,packstore.has,hit,1,1,200,0,,61.02,61.02,61.02,61.02,61.02,0.0,0.0,75.0,16388069.485414619,,,16388069.485414619,637140.0,,200,structured,,,,,,1500,1,,
go,packstore,packstore.has,miss,1,1,200,0,,28.96,28.96,28.96,28.96,28.96,0.0,0.0,40.0,34530386.74033149,,,34530386.74033149,637140.0,,200,structured,,,,,,1500,1,,
go,packstore,packstore.has_outside,sealed-segment,1,1,200,0,,45.99,45.99,45.99,45.99,45.99,0.0,0.0,60.0,21743857.360295717,,,,637140.0,,200,structured,,,,,,1500,1,,
go,packstore,packstore.liveness,tenth-live,1,1,1,0,,32101.0,32101.0,32101.0,32101.0,32101.0,0.0,0.0,35000.0,31151.677517834334,,,,637140.0,,1,structured,,,,,,1500,1,,
go,packstore,packstore.mark_set_contains,all-keys,1,1,1500,0,,92.67666666666666,92.67666666666666,92.67666666666666,92.67666666666666,92.67666666666666,0.0,0.0,96.0,10790202.49613351,,,,637140.0,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.mark_set_mark,all-keys,1,1,1500,0,,60.99,60.99,60.99,60.99,60.99,0.0,0.0,62.666666666666664,16396130.513198884,,,,637140.0,,1500,structured,,,,,,1500,1,,
go,packstore,packstore.missing,half-present,1,1,200,0,,105.4,105.4,105.4,105.4,105.4,0.0,0.0,290.0,9487666.034155598,,,,637140.0,,200,structured,,,,,,1500,1,,
go,packstore,packstore.new_mark_set,snapshot,1,1,16,0,,19247.375,19247.375,19247.375,19247.375,19247.375,0.0,0.0,19437.5,51955.13673942551,,,,637140.0,,16,structured,,,,,,1500,1,,
go,packstore,packstore.oldest_inflight_write,idle,1,1,4096,0,,13.986572265625,13.986572265625,13.986572265625,13.986572265625,13.986572265625,0.0,0.0,14.892578125,71497146.04897973,,,,637140.0,,4096,structured,,,,,,1500,1,,
go,packstore,packstore.open,empty,1,1,1,0,,23124.0,23124.0,23124.0,23124.0,23124.0,0.0,0.0,26000.0,43245.11330219685,,,,637140.0,,1,structured,,,,,,,1,,
go,packstore,packstore.open,populated-reopen,1,1,1,0,,209510.0,209510.0,209510.0,209510.0,209510.0,0.0,0.0,217000.0,4773.041859577109,,,,637140.0,,1,structured,,,,,,1500,1,,
go,packstore,packstore.put,1MiB-duplicate/sync-off,1,1,2,2097152,payload,723622.5,723622.5,723622.5,723622.5,723622.5,0.0,0.0,669000.0,1381.9360232718027,1449064947.5382538,,1381.9360232718027,637140.0,1048576,2,duplicate,,,,,,,1,item_bytes,duplicate
go,packstore,packstore.put,1MiB-random/sync-off,1,1,1,1048576,payload,1079562.0,1079562.0,1079562.0,1079562.0,1079562.0,0.0,0.0,978000.0,926.3015926829585,971297618.8491259,,926.3015926829585,637140.0,1048576,1,random,,,,,,,1,item_bytes,random
go,packstore,packstore.put,1MiB-text/sync-off,1,1,1,1048576,payload,4006864.0,4006864.0,4006864.0,4006864.0,4006864.0,0.0,0.0,3891000.0,249.5717349029066,261694931.4975502,,249.5717349029066,637140.0,1048576,1,text,,,,,,,1,item_bytes,text
go,packstore,packstore.put,4KiB-duplicate/sync-off,1,1,32,131072,payload,5467.65625,5467.65625,5467.65625,5467.65625,5467.65625,0.0,0.0,2500.0,182893.72160146316,749132683.6795931,,182893.72160146316,637140.0,4096,32,duplicate,,,,,,,1,item_bytes,duplicate
go,packstore,packstore.put,4KiB-random/already-present,1,1,32,131072,payload,136.84375,136.84375,136.84375,136.84375,136.84375,0.0,0.0,218.75,7307604.475907741,29931947933.318108,,7307604.475907741,637140.0,4096,32,random,,,,,,,1,item_bytes,random
go,packstore,packstore.put,4KiB-random/sync-off,1,1,32,131072,payload,17481.53125,17481.53125,17481.53125,17481.53125,17481.53125,0.0,0.0,14906.25,57203.22697704184,234304417.6979634,,57203.22697704184,637140.0,4096,32,random,,,,,,,1,item_bytes,random
go,packstore,packstore.put,4KiB-random/sync-on,1,1,32,131072,payload,96928.90625,96928.90625,96928.90625,96928.90625,96928.90625,0.0,0.0,28843.75,10316.839823001717,42257775.915015034,,10316.839823001717,637140.0,4096,32,random,,,,,,,1,item_bytes,random
go,packstore,packstore.put,4KiB-text/sync-off,1,1,32,131072,payload,54895.1875,54895.1875,54895.1875,54895.1875,54895.1875,0.0,0.0,51375.0,18216.533097732838,74614919.5683137,,18216.533097732838,637140.0,4096,32,text,,,,,,,1,item_bytes,text
go,packstore,packstore.put,empty/sync-off,1,1,800,0,payload,263.27875,263.27875,263.27875,263.27875,263.27875,0.0,0.0,163.75,3798255.651092236,,,3798255.651092236,637140.0,,800,empty,,,,,,,1,item_bytes,empty
go,packstore,packstore.put,large-8MiB-duplicate/sync-off,1,1,2,16777216,payload,8598255.0,8598255.0,8598255.0,8598255.0,8598255.0,0.0,0.0,8496000.0,116.30266839027222,975617494.4799846,,116.30266839027222,637140.0,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
go,packstore,packstore.put,large-8MiB-random/sync-off,1,1,1,8388608,payload,8767819.0,8767819.0,8767819.0,8767819.0,8767819.0,0.0,0.0,7590000.0,114.05344932417059,956749677.428332,,114.05344932417059,637140.0,8388608,1,random,,,,,,,1,item_bytes,random
go,packstore,packstore.put,large-8MiB-text/sync-off,1,1,1,8388608,payload,26966133.0,26966133.0,26966133.0,26966133.0,26966133.0,0.0,0.0,26733000.0,37.08355217264559,311079382.4238722,,37.08355217264559,637140.0,8388608,1,text,,,,,,,1,item_bytes,text
go,packstore,packstore.put,tiny-64B-duplicate/sync-off,1,1,2048,131072,payload,161.9794921875,161.9794921875,161.9794921875,161.9794921875,161.9794921875,0.0,0.0,115.72265625,6173621.033719787,395111746.1580664,,6173621.033719787,637140.0,64,2048,duplicate,,,,,,,1,item_bytes,duplicate
go,packstore,packstore.put,tiny-64B-random/sync-off,1,1,2048,131072,payload,2314.6171875,2314.6171875,2314.6171875,2314.6171875,2314.6171875,0.0,0.0,2714.35546875,432036.8851490696,27650360.649540454,,432036.8851490696,637140.0,64,2048,random,,,,,,,1,item_bytes,random
go,packstore,packstore.put,tiny-64B-text/sync-off,1,1,2048,131072,payload,2540.3115234375,2540.3115234375,2540.3115234375,2540.3115234375,2540.3115234375,0.0,0.0,2482.421875,393652.50709362584,25193760.453992054,,393652.50709362584,637140.0,64,2048,text,,,,,,,1,item_bytes,text
go,packstore,packstore.put_verified,already-intact,1,1,25,0,,81304.92,81304.92,81304.92,81304.92,81304.92,0.0,0.0,81200.0,12299.378684586369,,,,637140.0,,25,structured,,,,,,1500,1,,
go,packstore,packstore.record,by-location,1,1,200,0,,832.34,832.34,832.34,832.34,832.34,0.0,0.0,855.0,1201432.1070716295,,,,637140.0,,200,structured,,,,,,1500,1,,
go,packstore,packstore.remove,one-sealed-segment,1,1,1,0,,105471.0,105471.0,105471.0,105471.0,105471.0,0.0,0.0,112000.0,9481.279214191578,,,,637140.0,,1,structured,,,,,,1500,1,,
go,packstore,packstore.scan_index,all-segments,1,1,1500,0,,30.21066666666667,30.21066666666667,30.21066666666667,30.21066666666667,30.21066666666667,0.0,0.0,34.0,33100891.517344866,,,33100891.517344866,637140.0,,1500,structured,,,,,,1500,1,,
