core,op,workload,rep,name,value
go,fstree.list_entries,width-40000/full-paging-100,2,go.heap_alloc_bytes,59303408
go,fstree.list_entries,width-40000/full-paging-100,2,go.mallocs,428472
go,fstree.list_entries,width-40000/full-paging-100,3,go.heap_alloc_bytes,59303408
go,fstree.list_entries,width-40000/full-paging-100,3,go.mallocs,428472
go,fstree.list_entries,width-4096/full-paging-100,0,go.heap_alloc_bytes,5467520
go,fstree.list_entries,width-4096/full-paging-100,0,go.mallocs,31676
go,fstree.list_entries,width-4096/full-paging-100,1,go.heap_alloc_bytes,5467520
go,fstree.list_entries,width-4096/full-paging-100,1,go.mallocs,31676
go,fstree.list_entries,width-4096/full-paging-100,2,go.heap_alloc_bytes,5467520
go,fstree.list_entries,width-4096/full-paging-100,2,go.mallocs,31676
go,fstree.list_entries,width-4096/full-paging-100,3,go.heap_alloc_bytes,5467520
go,fstree.list_entries,width-4096/full-paging-100,3,go.mallocs,31676
go,fstree.lookup_entry,width-16/hit,0,go.heap_alloc_bytes,7776000
go,fstree.lookup_entry,width-16/hit,0,go.mallocs,70000
go,fstree.lookup_entry,width-16/hit,1,go.heap_alloc_bytes,7776000
go,fstree.lookup_entry,width-16/hit,1,go.mallocs,70000
go,fstree.lookup_entry,width-16/hit,2,go.heap_alloc_bytes,7776000
go,fstree.lookup_entry,width-16/hit,2,go.mallocs,70000
go,fstree.lookup_entry,width-16/hit,3,go.heap_alloc_bytes,7776000
go,fstree.lookup_entry,width-16/hit,3,go.mallocs,70000
go,fstree.lookup_entry,width-16/miss,0,go.heap_alloc_bytes,7985456
go,fstree.lookup_entry,width-16/miss,0,go.mallocs,76007
go,fstree.lookup_entry,width-16/miss,1,go.heap_alloc_bytes,7985456
go,fstree.lookup_entry,width-16/miss,1,go.mallocs,76007
go,fstree.lookup_entry,width-16/miss,2,go.heap_alloc_bytes,7985456
go,fstree.lookup_entry,width-16/miss,2,go.mallocs,76007
go,fstree.lookup_entry,width-16/miss,3,go.heap_alloc_bytes,7985456
go,fstree.lookup_entry,width-16/miss,3,go.mallocs,76007
go,fstree.lookup_entry,width-256/hit,0,go.heap_alloc_bytes,60870912
go,fstree.lookup_entry,width-256/hit,0,go.mallocs,553216
go,fstree.lookup_entry,width-256/hit,1,go.heap_alloc_bytes,60870912
go,fstree.lookup_entry,width-256/hit,1,go.mallocs,553216
go,fstree.lookup_entry,width-256/hit,2,go.heap_alloc_bytes,60870912
go,fstree.lookup_entry,width-256/hit,2,go.mallocs,553216
go,fstree.lookup_entry,width-256/hit,3,go.heap_alloc_bytes,60870912
go,fstree.lookup_entry,width-256/hit,3,go.mallocs,553216
go,fstree.lookup_entry,width-256/miss,0,go.heap_alloc_bytes,689456
go,fstree.lookup_entry,width-256/miss,0,go.mallocs,20007
go,fstree.lookup_entry,width-256/miss,1,go.heap_alloc_bytes,689456
go,fstree.lookup_entry,width-256/miss,1,go.mallocs,20007
go,fstree.lookup_entry,width-256/miss,2,go.heap_alloc_bytes,689456
go,fstree.lookup_entry,width-256/miss,2,go.mallocs,20007
go,fstree.lookup_entry,width-256/miss,3,go.heap_alloc_bytes,689160
go,fstree.lookup_entry,width-256/miss,3,go.mallocs,20002
go,fstree.lookup_entry,width-40000/hit,0,go.heap_alloc_bytes,153632960
go,fstree.lookup_entry,width-40000/hit,0,go.mallocs,1737400
go,fstree.lookup_entry,width-40000/hit,1,go.heap_alloc_bytes,153632960
go,fstree.lookup_entry,width-40000/hit,1,go.mallocs,1737400
go,fstree.lookup_entry,width-40000/hit,2,go.heap_alloc_bytes,153632960
go,fstree.lookup_entry,width-40000/hit,2,go.mallocs,1737400
go,fstree.lookup_entry,width-40000/hit,3,go.heap_alloc_bytes,153632960
go,fstree.lookup_entry,width-40000/hit,3,go.mallocs,1737400
go,fstree.lookup_entry,width-40000/miss,0,go.heap_alloc_bytes,689456
go,fstree.lookup_entry,width-40000/miss,0,go.mallocs,20007
go,fstree.lookup_entry,width-40000/miss,1,go.heap_alloc_bytes,689160
go,fstree.lookup_entry,width-40000/miss,1,go.mallocs,20002
go,fstree.lookup_entry,width-40000/miss,2,go.heap_alloc_bytes,689456
go,fstree.lookup_entry,width-40000/miss,2,go.mallocs,20007
go,fstree.lookup_entry,width-40000/miss,3,go.heap_alloc_bytes,689456
go,fstree.lookup_entry,width-40000/miss,3,go.mallocs,20007
go,fstree.lookup_entry,width-4096/hit,0,go.heap_alloc_bytes,119309840
go,fstree.lookup_entry,width-4096/hit,0,go.mallocs,1101270
go,fstree.lookup_entry,width-4096/hit,1,go.heap_alloc_bytes,119309840
go,fstree.lookup_entry,width-4096/hit,1,go.mallocs,1101270
go,fstree.lookup_entry,width-4096/hit,2,go.heap_alloc_bytes,119309840
go,fstree.lookup_entry,width-4096/hit,2,go.mallocs,1101270
go,fstree.lookup_entry,width-4096/hit,3,go.heap_alloc_bytes,119309840
go,fstree.lookup_entry,width-4096/hit,3,go.mallocs,1101270
go,fstree.lookup_entry,width-4096/miss,0,go.heap_alloc_bytes,5265456
go,fstree.lookup_entry,width-4096/miss,0,go.mallocs,112007
go,fstree.lookup_entry,width-4096/miss,1,go.heap_alloc_bytes,5265456
go,fstree.lookup_entry,width-4096/miss,1,go.mallocs,112007
go,fstree.lookup_entry,width-4096/miss,2,go.heap_alloc_bytes,5265160
go,fstree.lookup_entry,width-4096/miss,2,go.mallocs,112002
go,fstree.lookup_entry,width-4096/miss,3,go.heap_alloc_bytes,5265160
go,fstree.lookup_entry,width-4096/miss,3,go.mallocs,112002
go,fstree.reachable_keys,deep,0,go.heap_alloc_bytes,47304
go,fstree.reachable_keys,deep,0,go.mallocs,429
go,fstree.reachable_keys,deep,1,go.heap_alloc_bytes,47304
go,fstree.reachable_keys,deep,1,go.mallocs,429
go,fstree.reachable_keys,deep,2,go.heap_alloc_bytes,47304
go,fstree.reachable_keys,deep,2,go.mallocs,429
go,fstree.reachable_keys,deep,3,go.heap_alloc_bytes,47304
go,fstree.reachable_keys,deep,3,go.mallocs,429
go,fstree.reachable_keys,file-corpus,0,go.heap_alloc_bytes,30184
go,fstree.reachable_keys,file-corpus,0,go.mallocs,119
go,fstree.reachable_keys,file-corpus,1,go.heap_alloc_bytes,30184
go,fstree.reachable_keys,file-corpus,1,go.mallocs,119
go,fstree.reachable_keys,file-corpus,2,go.heap_alloc_bytes,30184
go,fstree.reachable_keys,file-corpus,2,go.mallocs,119
go,fstree.reachable_keys,file-corpus,3,go.heap_alloc_bytes,30184
go,fstree.reachable_keys,file-corpus,3,go.mallocs,119
go,fstree.reachable_keys,width-16,0,go.heap_alloc_bytes,10504
go,fstree.reachable_keys,width-16,0,go.mallocs,63
go,fstree.reachable_keys,width-16,1,go.heap_alloc_bytes,10504
go,fstree.reachable_keys,width-16,1,go.mallocs,63
go,fstree.reachable_keys,width-16,2,go.heap_alloc_bytes,10504
go,fstree.reachable_keys,width-16,2,go.mallocs,63
go,fstree.reachable_keys,width-16,3,go.heap_alloc_bytes,10504
go,fstree.reachable_keys,width-16,3,go.mallocs,63
go,fstree.reachable_keys,width-256,0,go.heap_alloc_bytes,176440
go,fstree.reachable_keys,width-256,0,go.mallocs,590
go,fstree.reachable_keys,width-256,1,go.heap_alloc_bytes,176440
go,fstree.reachable_keys,width-256,1,go.mallocs,590
go,fstree.reachable_keys,width-256,2,go.heap_alloc_bytes,176440
go,fstree.reachable_keys,width-256,2,go.mallocs,590
go,fstree.reachable_keys,width-256,3,go.heap_alloc_bytes,176440
go,fstree.reachable_keys,width-256,3,go.mallocs,590
go,fstree.reachable_keys,width-40000,0,go.heap_alloc_bytes,31771528
go,fstree.reachable_keys,width-40000,0,go.mallocs,84018
go,fstree.reachable_keys,width-40000,1,go.heap_alloc_bytes,31771528
go,fstree.reachable_keys,width-40000,1,go.mallocs,84018
go,fstree.reachable_keys,width-40000,2,go.heap_alloc_bytes,31771528
go,fstree.reachable_keys,width-40000,2,go.mallocs,84018
go,fstree.reachable_keys,width-40000,3,go.heap_alloc_bytes,31771528
go,fstree.reachable_keys,width-40000,3,go.mallocs,84018
go,fstree.reachable_keys,width-4096,0,go.heap_alloc_bytes,3105136
go,fstree.reachable_keys,width-4096,0,go.mallocs,8653
go,fstree.reachable_keys,width-4096,1,go.heap_alloc_bytes,3105136
go,fstree.reachable_keys,width-4096,1,go.mallocs,8653
go,fstree.reachable_keys,width-4096,2,go.heap_alloc_bytes,3105136
go,fstree.reachable_keys,width-4096,2,go.mallocs,8653
go,fstree.reachable_keys,width-4096,3,go.heap_alloc_bytes,3105136
go,fstree.reachable_keys,width-4096,3,go.mallocs,8653
go,fstree.resolve_entry,depth-1,0,go.heap_alloc_bytes,1222656
go,fstree.resolve_entry,depth-1,0,go.mallocs,12032
go,fstree.resolve_entry,depth-1,1,go.heap_alloc_bytes,1222656
go,fstree.resolve_entry,depth-1,1,go.mallocs,12032
go,fstree.resolve_entry,depth-1,2,go.heap_alloc_bytes,1222656
go,fstree.resolve_entry,depth-1,2,go.mallocs,12032
go,fstree.resolve_entry,depth-1,3,go.heap_alloc_bytes,1222656
go,fstree.resolve_entry,depth-1,3,go.mallocs,12032
go,fstree.resolve_entry,depth-12,0,go.heap_alloc_bytes,3141632
go,fstree.resolve_entry,depth-12,0,go.mallocs,37376
go,fstree.resolve_entry,depth-12,1,go.heap_alloc_bytes,3141632
go,fstree.resolve_entry,depth-12,1,go.mallocs,37376
go,fstree.resolve_entry,depth-12,2,go.heap_alloc_bytes,3141632
go,fstree.resolve_entry,depth-12,2,go.mallocs,37376
go,fstree.resolve_entry,depth-12,3,go.heap_alloc_bytes,3141632
go,fstree.resolve_entry,depth-12,3,go.mallocs,37376
go,fstree.resolve_entry,depth-24,0,go.heap_alloc_bytes,5234688
go,fstree.resolve_entry,depth-24,0,go.mallocs,65024
go,fstree.resolve_entry,depth-24,1,go.heap_alloc_bytes,5234688
go,fstree.resolve_entry,depth-24,1,go.mallocs,65024
go,fstree.resolve_entry,depth-24,2,go.heap_alloc_bytes,5234688
go,fstree.resolve_entry,depth-24,2,go.mallocs,65024
go,fstree.resolve_entry,depth-24,3,go.heap_alloc_bytes,5234688
go,fstree.resolve_entry,depth-24,3,go.mallocs,65024
go,fstree.resolve_entry,depth-4,0,go.heap_alloc_bytes,1748992
go,fstree.resolve_entry,depth-4,0,go.mallocs,18944
go,fstree.resolve_entry,depth-4,1,go.heap_alloc_bytes,1748992
go,fstree.resolve_entry,depth-4,1,go.mallocs,18944
go,fstree.resolve_entry,depth-4,2,go.heap_alloc_bytes,1748992
go,fstree.resolve_entry,depth-4,2,go.mallocs,18944
go,fstree.resolve_entry,depth-4,3,go.heap_alloc_bytes,1748992
go,fstree.resolve_entry,depth-4,3,go.mallocs,18944
go,fstree.resolve_path,depth-1,0,go.heap_alloc_bytes,126976
go,fstree.resolve_path,depth-1,0,go.mallocs,2048
go,fstree.resolve_path,depth-1,1,go.heap_alloc_bytes,126976
go,fstree.resolve_path,depth-1,1,go.mallocs,2048
go,fstree.resolve_path,depth-1,2,go.heap_alloc_bytes,126976
go,fstree.resolve_path,depth-1,2,go.mallocs,2048
go,fstree.resolve_path,depth-1,3,go.heap_alloc_bytes,126976
go,fstree.resolve_path,depth-1,3,go.mallocs,2048
go,fstree.resolve_path,depth-12,0,go.heap_alloc_bytes,1523712
go,fstree.resolve_path,depth-12,0,go.mallocs,24576
go,fstree.resolve_path,depth-12,1,go.heap_alloc_bytes,1523712
go,fstree.resolve_path,depth-12,1,go.mallocs,24576
go,fstree.resolve_path,depth-12,2,go.heap_alloc_bytes,1523712
go,fstree.resolve_path,depth-12,2,go.mallocs,24576
go,fstree.resolve_path,depth-12,3,go.heap_alloc_bytes,1523712
go,fstree.resolve_path,depth-12,3,go.mallocs,24576
go,fstree.resolve_path,depth-24,0,go.heap_alloc_bytes,3047424
go,fstree.resolve_path,depth-24,0,go.mallocs,49152
go,fstree.resolve_path,depth-24,1,go.heap_alloc_bytes,3047424
go,fstree.resolve_path,depth-24,1,go.mallocs,49152
go,fstree.resolve_path,depth-24,2,go.heap_alloc_bytes,3047424
go,fstree.resolve_path,depth-24,2,go.mallocs,49152
go,fstree.resolve_path,depth-24,3,go.heap_alloc_bytes,3047424
go,fstree.resolve_path,depth-24,3,go.mallocs,49152
go,fstree.resolve_path,depth-4,0,go.heap_alloc_bytes,507904
go,fstree.resolve_path,depth-4,0,go.mallocs,8192
go,fstree.resolve_path,depth-4,1,go.heap_alloc_bytes,507904
go,fstree.resolve_path,depth-4,1,go.mallocs,8192
go,fstree.resolve_path,depth-4,2,go.heap_alloc_bytes,507904
go,fstree.resolve_path,depth-4,2,go.mallocs,8192
go,fstree.resolve_path,depth-4,3,go.heap_alloc_bytes,507904
go,fstree.resolve_path,depth-4,3,go.mallocs,8192
go,fstree.write_content,file-corpus,0,go.heap_alloc_bytes,6160
go,fstree.write_content,file-corpus,0,go.mallocs,79
go,fstree.write_content,file-corpus,1,go.heap_alloc_bytes,6160
go,fstree.write_content,file-corpus,1,go.mallocs,79
go,fstree.write_content,file-corpus,2,go.heap_alloc_bytes,6160
go,fstree.write_content,file-corpus,2,go.mallocs,79
go,fstree.write_content,file-corpus,3,go.heap_alloc_bytes,6160
go,fstree.write_content,file-corpus,3,go.mallocs,79
go,gc.begin_write,gate-span,0,go.heap_alloc_bytes,163840
go,gc.begin_write,gate-span,0,go.mallocs,8192
go,gc.begin_write,gate-span,1,go.heap_alloc_bytes,163840
go,gc.begin_write,gate-span,1,go.mallocs,8192
go,gc.begin_write,gate-span,2,go.heap_alloc_bytes,163840
go,gc.begin_write,gate-span,2,go.mallocs,8192
go,gc.begin_write,gate-span,3,go.heap_alloc_bytes,163840
go,gc.begin_write,gate-span,3,go.mallocs,8192
go,gc.close,idle,0,go.heap_alloc_bytes,0
go,gc.close,idle,0,go.mallocs,0
go,gc.close,idle,1,go.heap_alloc_bytes,0
go,gc.close,idle,1,go.mallocs,0
go,gc.close,idle,2,go.heap_alloc_bytes,0
go,gc.close,idle,2,go.mallocs,0
go,gc.close,idle,3,go.heap_alloc_bytes,0
go,gc.close,idle,3,go.mallocs,0
go,gc.open,populated,0,go.heap_alloc_bytes,2416
go,gc.open,populated,0,go.mallocs,14
go,gc.open,populated,1,go.heap_alloc_bytes,2416
go,gc.open,populated,1,go.mallocs,14
go,gc.open,populated,2,go.heap_alloc_bytes,2416
go,gc.open,populated,2,go.mallocs,14
go,gc.open,populated,3,go.heap_alloc_bytes,10632
go,gc.open,populated,3,go.mallocs,16
go,gc.prepare_ref,missing-root,0,go.heap_alloc_bytes,70304
go,gc.prepare_ref,missing-root,0,go.mallocs,1159
go,gc.prepare_ref,missing-root,1,go.heap_alloc_bytes,70248
go,gc.prepare_ref,missing-root,1,go.mallocs,1158
go,gc.prepare_ref,missing-root,2,go.heap_alloc_bytes,70024
go,gc.prepare_ref,missing-root,2,go.mallocs,1156
go,gc.prepare_ref,missing-root,3,go.heap_alloc_bytes,69768
go,gc.prepare_ref,missing-root,3,go.mallocs,1154
go,gc.prepare_ref,tree-root/abort,0,go.heap_alloc_bytes,5050288
go,gc.prepare_ref,tree-root/abort,0,go.mallocs,24274
go,gc.prepare_ref,tree-root/abort,1,go.heap_alloc_bytes,5050272
go,gc.prepare_ref,tree-root/abort,1,go.mallocs,24274
go,gc.prepare_ref,tree-root/abort,2,go.heap_alloc_bytes,5050288
go,gc.prepare_ref,tree-root/abort,2,go.mallocs,24274
go,gc.prepare_ref,tree-root/abort,3,go.heap_alloc_bytes,5050384
go,gc.prepare_ref,tree-root/abort,3,go.mallocs,24275
go,gc.prepare_ref,tree-root/commit,0,go.heap_alloc_bytes,5050272
go,gc.prepare_ref,tree-root/commit,0,go.mallocs,24274
go,gc.prepare_ref,tree-root/commit,1,go.heap_alloc_bytes,5050096
go,gc.prepare_ref,tree-root/commit,1,go.mallocs,24272
go,gc.prepare_ref,tree-root/commit,2,go.heap_alloc_bytes,5050272
go,gc.prepare_ref,tree-root/commit,2,go.mallocs,24274
go,gc.prepare_ref,tree-root/commit,3,go.heap_alloc_bytes,5050256
go,gc.prepare_ref,tree-root/commit,3,go.mallocs,24274
go,gc.release_ref,batch,0,go.heap_alloc_bytes,0
go,gc.release_ref,batch,0,go.mallocs,0
go,gc.release_ref,batch,1,go.heap_alloc_bytes,0
go,gc.release_ref,batch,1,go.mallocs,0
go,gc.release_ref,batch,2,go.heap_alloc_bytes,0
go,gc.release_ref,batch,2,go.mallocs,0
go,gc.release_ref,batch,3,go.heap_alloc_bytes,0
go,gc.release_ref,batch,3,go.mallocs,0
go,gc.run,nothing-to-reclaim,0,go.heap_alloc_bytes,2592056
go,gc.run,nothing-to-reclaim,0,go.mallocs,12847
go,gc.run,nothing-to-reclaim,1,go.heap_alloc_bytes,2814904
go,gc.run,nothing-to-reclaim,1,go.mallocs,12903
go,gc.run,nothing-to-reclaim,2,go.heap_alloc_bytes,2798264
go,gc.run,nothing-to-reclaim,2,go.mallocs,12892
go,gc.run,nothing-to-reclaim,3,go.heap_alloc_bytes,2797704
go,gc.run,nothing-to-reclaim,3,go.mallocs,12887
go,gc.run,reclaimable-packs,0,go.heap_alloc_bytes,5404120
go,gc.run,reclaimable-packs,0,go.mallocs,13080
go,gc.run,reclaimable-packs,1,go.heap_alloc_bytes,5404344
go,gc.run,reclaimable-packs,1,go.mallocs,13082
go,gc.run,reclaimable-packs,2,go.heap_alloc_bytes,5404120
go,gc.run,reclaimable-packs,2,go.mallocs,13080
go,gc.run,reclaimable-packs,3,go.heap_alloc_bytes,5404056
go,gc.run,reclaimable-packs,3,go.mallocs,13078
go,gc.status,mark+score,0,go.heap_alloc_bytes,4337048
go,gc.status,mark+score,0,go.mallocs,12994
go,gc.status,mark+score,1,go.heap_alloc_bytes,4354400
go,gc.status,mark+score,1,go.mallocs,13016
go,gc.status,mark+score,2,go.heap_alloc_bytes,4354624
go,gc.status,mark+score,2,go.mallocs,13018
go,gc.status,mark+score,3,go.heap_alloc_bytes,4337048
go,gc.status,mark+score,3,go.mallocs,12994
go,gc.why,live-root,0,go.heap_alloc_bytes,36144
go,gc.why,live-root,0,go.mallocs,103
go,gc.why,live-root,1,go.heap_alloc_bytes,18568
go,gc.why,live-root,1,go.mallocs,79
go,gc.why,live-root,2,go.heap_alloc_bytes,35920
go,gc.why,live-root,2,go.mallocs,101
go,gc.why,live-root,3,go.heap_alloc_bytes,36144
go,gc.why,live-root,3,go.mallocs,103
go,gc.wipe,store-reset,0,go.heap_alloc_bytes,37816
go,gc.wipe,store-reset,0,go.mallocs,101
go,gc.wipe,store-reset,1,go.heap_alloc_bytes,19072
go,gc.wipe,store-reset,1,go.mallocs,78
go,gc.wipe,store-reset,2,go.heap_alloc_bytes,37592
go,gc.wipe,store-reset,2,go.mallocs,99
go,gc.wipe,store-reset,3,go.heap_alloc_bytes,37816
go,gc.wipe,store-reset,3,go.mallocs,101
go,inbox.close,drained,0,go.heap_alloc_bytes,21706160
go,inbox.close,drained,0,go.mallocs,11452
go,inbox.close,drained,1,go.heap_alloc_bytes,6819776
go,inbox.close,drained,1,go.mallocs,3624
go,inbox.close,drained,2,go.heap_alloc_bytes,27748672
go,inbox.close,drained,2,go.mallocs,14881
go,inbox.close,drained,3,go.heap_alloc_bytes,21198720
go,inbox.close,drained,3,go.mallocs,11310
go,inbox.commit,packs/duplicate,0,go.heap_alloc_bytes,43008
go,inbox.commit,packs/duplicate,0,go.mallocs,336
go,inbox.commit,packs/duplicate,1,go.heap_alloc_bytes,43008
go,inbox.commit,packs/duplicate,1,go.mallocs,336
go,inbox.commit,packs/duplicate,2,go.heap_alloc_bytes,43008
go,inbox.commit,packs/duplicate,2,go.mallocs,336
go,inbox.commit,packs/duplicate,3,go.heap_alloc_bytes,43008
go,inbox.commit,packs/duplicate,3,go.mallocs,336
go,inbox.discard,packs,0,go.heap_alloc_bytes,6128
go,inbox.discard,packs,0,go.mallocs,48
go,inbox.discard,packs,1,go.heap_alloc_bytes,6112
go,inbox.discard,packs,1,go.mallocs,48
go,inbox.discard,packs,2,go.heap_alloc_bytes,6112
go,inbox.discard,packs,2,go.mallocs,48
go,inbox.discard,packs,3,go.heap_alloc_bytes,6128
go,inbox.discard,packs,3,go.mallocs,48
go,inbox.drain,packs/new,0,go.heap_alloc_bytes,46047376
go,inbox.drain,packs/new,0,go.mallocs,25411
go,inbox.drain,packs/new,1,go.heap_alloc_bytes,46046336
go,inbox.drain,packs/new,1,go.mallocs,25422
go,inbox.drain,packs/new,2,go.heap_alloc_bytes,46044000
go,inbox.drain,packs/new,2,go.mallocs,25389
go,inbox.drain,packs/new,3,go.heap_alloc_bytes,46048544
go,inbox.drain,packs/new,3,go.mallocs,25422
go,inbox.open,empty,0,go.heap_alloc_bytes,4248
go,inbox.open,empty,0,go.mallocs,44
go,inbox.open,empty,1,go.heap_alloc_bytes,4248
go,inbox.open,empty,1,go.mallocs,44
go,inbox.open,empty,2,go.heap_alloc_bytes,12464
go,inbox.open,empty,2,go.mallocs,46
go,inbox.open,empty,3,go.heap_alloc_bytes,12464
go,inbox.open,empty,3,go.mallocs,46
go,inbox.open,sweeps-staged-tmp-files,0,go.heap_alloc_bytes,21480
go,inbox.open,sweeps-staged-tmp-files,0,go.mallocs,235
go,inbox.open,sweeps-staged-tmp-files,1,go.heap_alloc_bytes,29728
go,inbox.open,sweeps-staged-tmp-files,1,go.mallocs,237
go,inbox.open,sweeps-staged-tmp-files,2,go.heap_alloc_bytes,29680
go,inbox.open,sweeps-staged-tmp-files,2,go.mallocs,237
go,inbox.open,sweeps-staged-tmp-files,3,go.heap_alloc_bytes,29696
go,inbox.open,sweeps-staged-tmp-files,3,go.mallocs,237
go,inbox.stage,packs,0,go.heap_alloc_bytes,566256
go,inbox.stage,packs,0,go.mallocs,786
go,inbox.stage,packs,1,go.heap_alloc_bytes,566368
go,inbox.stage,packs,1,go.mallocs,788
go,inbox.stage,packs,2,go.heap_alloc_bytes,566256
go,inbox.stage,packs,2,go.mallocs,786
go,inbox.stage,packs,3,go.heap_alloc_bytes,566592
go,inbox.stage,packs,3,go.mallocs,790
go,ingest.dir,single-file/jobs-1,0,go.heap_alloc_bytes,20541984
go,ingest.dir,single-file/jobs-1,0,go.mallocs,380
go,ingest.dir,single-file/jobs-1,1,go.heap_alloc_bytes,20542992
go,ingest.dir,single-file/jobs-1,1,go.mallocs,385
go,ingest.dir,single-file/jobs-1,2,go.heap_alloc_bytes,20541984
go,ingest.dir,single-file/jobs-1,2,go.mallocs,380
go,ingest.dir,single-file/jobs-1,3,go.heap_alloc_bytes,20543248
go,ingest.dir,single-file/jobs-1,3,go.mallocs,388
go,ingest.dir,tree/fresh-store/jobs-1,0,go.heap_alloc_bytes,11342957784
go,ingest.dir,tree/fresh-store/jobs-1,0,go.mallocs,160894
go,ingest.dir,tree/fresh-store/jobs-1,1,go.heap_alloc_bytes,11342994040
go,ingest.dir,tree/fresh-store/jobs-1,1,go.mallocs,160921
go,ingest.dir,tree/fresh-store/jobs-1,2,go.heap_alloc_bytes,11342924904
go,ingest.dir,tree/fresh-store/jobs-1,2,go.mallocs,160861
go,ingest.dir,tree/fresh-store/jobs-1,3,go.heap_alloc_bytes,11342967704
go,ingest.dir,tree/fresh-store/jobs-1,3,go.mallocs,161015
go,ingest.dir,tree/fresh-store/jobs-N,0,go.heap_alloc_bytes,11343599128
go,ingest.dir,tree/fresh-store/jobs-N,0,go.mallocs,166184
go,ingest.dir,tree/fresh-store/jobs-N,1,go.heap_alloc_bytes,11343542624
go,ingest.dir,tree/fresh-store/jobs-N,1,go.mallocs,166240
go,ingest.dir,tree/fresh-store/jobs-N,2,go.heap_alloc_bytes,11343710904
go,ingest.dir,tree/fresh-store/jobs-N,2,go.mallocs,166324
go,ingest.dir,tree/fresh-store/jobs-N,3,go.heap_alloc_bytes,11343453096
go,ingest.dir,tree/fresh-store/jobs-N,3,go.mallocs,166059
go,ingest.dir,tree/incremental-change/jobs-1,0,go.heap_alloc_bytes,11250428592
go,ingest.dir,tree/incremental-change/jobs-1,0,go.mallocs,144941
go,ingest.dir,tree/incremental-change/jobs-1,1,go.heap_alloc_bytes,11250449352
go,ingest.dir,tree/incremental-change/jobs-1,1,go.mallocs,144973
go,ingest.dir,tree/incremental-change/jobs-1,2,go.heap_alloc_bytes,11250509448
go,ingest.dir,tree/incremental-change/jobs-1,2,go.mallocs,145034
go,ingest.dir,tree/incremental-change/jobs-1,3,go.heap_alloc_bytes,11250436592
go,ingest.dir,tree/incremental-change/jobs-1,3,go.mallocs,144918
go,ingest.dir,tree/incremental-change/jobs-N,0,go.heap_alloc_bytes,11250676968
go,ingest.dir,tree/incremental-change/jobs-N,0,go.mallocs,150537
go,ingest.dir,tree/incremental-change/jobs-N,1,go.heap_alloc_bytes,11250789000
go,ingest.dir,tree/incremental-change/jobs-N,1,go.mallocs,150562
go,ingest.dir,tree/incremental-change/jobs-N,2,go.heap_alloc_bytes,11250736712
go,ingest.dir,tree/incremental-change/jobs-N,2,go.mallocs,150596
go,ingest.dir,tree/incremental-change/jobs-N,3,go.heap_alloc_bytes,11250870568
go,ingest.dir,tree/incremental-change/jobs-N,3,go.mallocs,150678
go,ingest.dir,tree/unchanged-repeat/jobs-1,0,go.heap_alloc_bytes,11233115768
go,ingest.dir,tree/unchanged-repeat/jobs-1,0,go.mallocs,144707
go,ingest.dir,tree/unchanged-repeat/jobs-1,1,go.heap_alloc_bytes,11233087592
go,ingest.dir,tree/unchanged-repeat/jobs-1,1,go.mallocs,144683
go,ingest.dir,tree/unchanged-repeat/jobs-1,2,go.heap_alloc_bytes,11233060880
go,ingest.dir,tree/unchanged-repeat/jobs-1,2,go.mallocs,144678
go,ingest.dir,tree/unchanged-repeat/jobs-1,3,go.heap_alloc_bytes,11233079712
go,ingest.dir,tree/unchanged-repeat/jobs-1,3,go.mallocs,144671
go,ingest.dir,tree/unchanged-repeat/jobs-N,0,go.heap_alloc_bytes,11233476896
go,ingest.dir,tree/unchanged-repeat/jobs-N,0,go.mallocs,150288
go,ingest.dir,tree/unchanged-repeat/jobs-N,1,go.heap_alloc_bytes,11233394720
go,ingest.dir,tree/unchanged-repeat/jobs-N,1,go.mallocs,150260
go,ingest.dir,tree/unchanged-repeat/jobs-N,2,go.heap_alloc_bytes,11233472088
go,ingest.dir,tree/unchanged-repeat/jobs-N,2,go.mallocs,150184
go,ingest.dir,tree/unchanged-repeat/jobs-N,3,go.heap_alloc_bytes,11233367752
go,ingest.dir,tree/unchanged-repeat/jobs-N,3,go.mallocs,150275
go,ingest.objects,tree/jobs-1,0,go.heap_alloc_bytes,11232508240
go,ingest.objects,tree/jobs-1,0,go.mallocs,142842
go,ingest.objects,tree/jobs-1,1,go.heap_alloc_bytes,11232429968
go,ingest.objects,tree/jobs-1,1,go.mallocs,142814
go,ingest.objects,tree/jobs-1,2,go.heap_alloc_bytes,11232530976
go,ingest.objects,tree/jobs-1,2,go.mallocs,142868
go,ingest.objects,tree/jobs-1,3,go.heap_alloc_bytes,11232497496
go,ingest.objects,tree/jobs-1,3,go.mallocs,142864
go,ingest.objects,tree/jobs-N,0,go.heap_alloc_bytes,11232858288
go,ingest.objects,tree/jobs-N,0,go.mallocs,148424
go,ingest.objects,tree/jobs-N,1,go.heap_alloc_bytes,11232919240
go,ingest.objects,tree/jobs-N,1,go.mallocs,148422
go,ingest.objects,tree/jobs-N,2,go.heap_alloc_bytes,11232787568
go,ingest.objects,tree/jobs-N,2,go.mallocs,148481
go,ingest.objects,tree/jobs-N,3,go.heap_alloc_bytes,11232781000
go,ingest.objects,tree/jobs-N,3,go.mallocs,148387
go,ingest.scan,filtered/jobs-1,0,go.heap_alloc_bytes,3398144
go,ingest.scan,filtered/jobs-1,0,go.mallocs,41488
