core,id,group,op,passed,comparable,digest,detail
rust,reference/roundtrip,reference,reference.decode,True,True,01013dc69a7477c7f67c0eed3e459a5eabd34b130d260443cd4741e253c630b7,
rust,reference/signature-payload,reference,reference.signature_payload,True,True,00bad7d39b98eba3f37bc996adffa509a269c2497426af60b2e63fb1d38e32cf,
rust,reference/signature-payload-excludes-sig,reference,reference.signature_payload,True,True,ok,
rust,reference/rejects-trailing,reference,reference.decode,True,True,rejected,
rust,reference/name-rules,reference,reference.validate_name,True,True,rejected,
rust,reference/user-rules,reference,reference.validate_user,True,True,ok,
rust,refstore/reopen-sees-committed-records,refstore,refstore.close,True,True,n=64,
rust,refstore/get-verbatim,refstore,refstore.get,True,True,00533936668424c0ed794b660109835ee790cb0d8bcac68f9f4319c5de84baaa,
rust,refstore/get-miss,refstore,refstore.get,True,True,ErrNotFound,
rust,refstore/all-lexicographic,refstore,refstore.all,True,True,0201d4c020a3e0e7b19db26f0143b1a0c7291b406a50366bbf2e655722d6b041,
rust,refstore/put-overwrites,refstore,refstore.put,True,True,0002b7d770040f780e9deff6bc038abea66e108b88d098d16d24cd7486eb6710,
rust,refstore/delete,refstore,refstore.delete,True,True,ErrNotFound,
rust,refstore/delete-absent,refstore,refstore.delete,True,True,ErrNotFound,
rust,refstore/batch-last-wins,refstore,refstore.put_batch,True,True,second,
rust,refstore/wipe,refstore,refstore.wipe,True,True,0,
rust,inbox/stage-hashes-body,inbox,inbox.stage,True,True,ok,
rust,inbox/stage-body-hash,inbox,inbox.stage,True,False,0028428bfc2c9c7e0880cd53c320adcce936bc37ed648719066493a53a21ecfc,
rust,inbox/commit-adds,inbox,inbox.commit,True,True,true,
rust,inbox/drain-stores-objects,inbox,inbox.drain,True,True,32,
rust,inbox/discard-removes-tmp,inbox,inbox.discard,True,True,removed,
rust,inbox/wait-for-empty-group,inbox,inbox.wait_for,True,True,returns,
rust,inbox/commit-idempotent,inbox,inbox.commit,True,True,true/false,
rust,inbox/open-sweeps-staged-tmp-files,inbox,inbox.open,True,True,swept,
rust,inbox/close-drains-then-retires,inbox,inbox.close,True,True,1536,
rust,tar/export-bytes,tar,tarexport.write,True,True,0303d510001ec02a6c3a43704627cb99e9b20c2da7173774672e06b221322f1d,
rust,tar/export-rejects-non-directory,tar,tarexport.write,True,True,rejected,
rust,tar/extract-manifest,tar,tarextract.extract,True,True,0209fffef7da732fefda533f9740b1d6dbcbbbcc15e8d6773f5a5c0f82dc75e3,
rust,tar/extract-is-the-included-source-tree,tar,tarextract.extract,True,True,0209fffef7da732fefda533f9740b1d6dbcbbbcc15e8d6773f5a5c0f82dc75e3,
rust,tar/extract-symlink,tar,tarextract.extract,True,True,../data/d000/f000.bin,
rust,tar/extract-honours-ingest-filter,tar,tarextract.extract,True,True,absent,
rust,gc/open-yields-a-usable-collector,gc,gc.open,True,True,refs=1,
rust,gc/status-marks-live,gc,gc.status,True,True,marked=5617,
rust,gc/status-sees-garbage,gc,gc.status,True,True,garbage>0=true,
rust,gc/why-names-the-reference,gc,gc.why,True,True,000f5f84fd41712c049002fb1a3c3670b2308a98b15371efab9459ffb1d76d1b,
rust,gc/why-unreferenced,gc,gc.why,True,True,0,
rust,gc/prepare-rejects-incomplete,gc,gc.prepare_ref,True,True,rejected,
rust,gc/prepare-accepts-complete,gc,gc.prepare_ref,True,True,accepted,
rust,gc/release-is-a-noop,gc,gc.release_ref,True,True,ok,
rust,gc/run-reclaims,gc,gc.run,True,False,reaped=6,
rust,gc/run-marks-live,gc,gc.run,True,True,marked=5617,
rust,gc/run-retains-live,gc,gc.run,True,True,5617,
rust,gc/run-tree-still-complete,gc,gc.run,True,True,complete,
rust,gc/store-scrubs-clean-after-run,gc,gc.run,True,True,clean,
rust,gc/reaches-a-fixed-point,gc,gc.run,True,True,quiet,
rust,gc/fixed-point-retains-live,gc,gc.run,True,True,5617,
rust,gc/wipe-resets,gc,gc.wipe,True,True,empty,
rust,gc/close-then-reopen,gc,gc.close,True,True,000f5f84fd41712c049002fb1a3c3670b2308a98b15371efab9459ffb1d76d1b,
