run_valid,group,scenario,backend,op,ok,excluded_invalid_samples,unsupported,failed,reason,metric,unit,n,min,median,p95,max,mean,stddev,cv,method
true,blob,blob/source-history,amber-rust-s3,retention_cleanup,2,0,0,0,,max_rss_bytes,bytes,2,40456192,40456192,43663360,43663360,42059776,2267810.2412044974,0.05391874272474721,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-rust-s3,retention_cleanup,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,114270737.71418767,114270737.71418767,122272484.05957048,122272484.05957048,118271610.88687907,5658089.102154858,0.04783979062876331,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-rust-s3,retention_cleanup,2,0,0,0,,logical_bytes,bytes,2,6133403,6133403,6133403,6133403,6133403,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_initial,2,0,0,0,,wall_ns,ns,2,24196316,24196316,25015750,25015750,24606033,579427.3381348174,0.02354818178675195,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_initial,2,0,0,0,,cpu_ns,ns,2,151658000,151658000,153565000,153565000,152611500,1348452.6317227462,0.008835852027683014,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_initial,2,0,0,0,,max_rss_bytes,bytes,2,51773440,51773440,56209408,56209408,53991424,3136703.053926527,0.05809632014755764,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_initial,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,1368624086.8253,1368624086.8253,1414973998.5210972,1414973998.5210972,1391799042.6731987,32774336.867495872,0.023548181786751988,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_initial,2,0,0,0,,logical_bytes,bytes,2,34237158,34237158,34237158,34237158,34237158,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_initial,2,0,0,0,,store_apparent_bytes,bytes,2,15428920,15428920,15428964,15428964,15428942,31.11269837220809,0.000002016515349672589,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_initial,2,0,0,0,,store_allocated_bytes,bytes,2,13381632,13381632,13385728,13385728,13383680,2896.309375740099,0.0002164060539209021,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_unchanged,2,0,0,0,,wall_ns,ns,2,17156391,17156391,17218680,17218680,17187535.5,44044.97429332886,0.002562611393199965,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_unchanged,2,0,0,0,,cpu_ns,ns,2,82672000,82672000,86365000,86365000,84518500,2611345.34292192,0.03089673080949047,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_unchanged,2,0,0,0,,max_rss_bytes,bytes,2,40456192,40456192,42295296,42295296,41375744,1300442.9097073043,0.031430079171683396,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_unchanged,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,1988372976.3257115,1988372976.3257115,1995592079.9426873,1995592079.9426873,1991982528.1341994,5104677.121651909,0.002562611393199935,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_unchanged,2,0,0,0,,logical_bytes,bytes,2,34237158,34237158,34237158,34237158,34237158,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_unchanged,2,0,0,0,,store_apparent_bytes,bytes,2,15428920,15428920,15428964,15428964,15428942,31.11269837220809,0.000002016515349672589,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_unchanged,2,0,0,0,,store_allocated_bytes,bytes,2,13389824,13389824,13393920,13393920,13391872,2896.309375740099,0.000216273675236748,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed,2,0,0,0,,wall_ns,ns,2,16135043,16135043,18434029,18434029,17284536,1625628.5904529362,0.09405104021611782,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed,2,0,0,0,,cpu_ns,ns,2,83360000,83360000,92582000,92582000,87971000,6520938.736102342,0.0741260044344425,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed,2,0,0,0,,max_rss_bytes,bytes,2,40456192,40456192,42295296,42295296,41375744,1300442.9097073043,0.031430079171683396,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,1858368780.910565,1858368780.910565,2123156659.700256,2123156659.700256,1990762720.3054104,187233304.66819227,0.09405104021611782,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed,2,0,0,0,,logical_bytes,bytes,2,34257224,34257224,34257224,34257224,34257224,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed,2,0,0,0,,store_apparent_bytes,bytes,2,15625711,15625711,15625755,15625755,15625733,31.11269837220809,0.0000019911192884332586,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed,2,0,0,0,,store_allocated_bytes,bytes,2,13586432,13586432,13590528,13590528,13588480,2896.309375740099,0.0002131444705912728,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed_again,2,0,0,0,,wall_ns,ns,2,18374265,18374265,19123495,19123495,18748880,529785.613668397,0.028256920609038883,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed_again,2,0,0,0,,cpu_ns,ns,2,85443000,85443000,91476000,91476000,88459500,4265975.210898441,0.04822517887732173,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed_again,2,0,0,0,,max_rss_bytes,bytes,2,40456192,40456192,42295296,42295296,41375744,1300442.9097073043,0.031430079171683396,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed_again,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,1792273169.7317882,1792273169.7317882,1865354995.152187,1865354995.152187,1828814082.4419875,51676654.336255506,0.02825692060903887,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed_again,2,0,0,0,,logical_bytes,bytes,2,34274527,34274527,34274527,34274527,34274527,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed_again,2,0,0,0,,store_apparent_bytes,bytes,2,15820372,15820372,15820416,15820416,15820394,31.11269837220809,0.0000019666196917856844,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,backup_changed_again,2,0,0,0,,store_allocated_bytes,bytes,2,13783040,13783040,13783040,13783040,13783040,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,list_snapshot,2,0,0,0,,wall_ns,ns,2,136902866,136902866,159117435,159117435,148010150.5,15708072.381036462,0.10612834544098691,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,list_snapshot,2,0,0,0,,cpu_ns,ns,2,125828000,125828000,147819000,147819000,136823500,15549985.225073367,0.11364995943732888,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,list_snapshot,2,0,0,0,,max_rss_bytes,bytes,2,40456192,40456192,42295296,42295296,41375744,1300442.9097073043,0.031430079171683396,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,restore_latest,2,0,0,0,,wall_ns,ns,2,46128961,46128961,46671819,46671819,46400390,383858.57302136684,0.00827274453989216,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,restore_latest,2,0,0,0,,cpu_ns,ns,2,45275000,45275000,45821000,45821000,45548000,386080.302527855,0.008476339302007882,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,restore_latest,2,0,0,0,,max_rss_bytes,bytes,2,40456192,40456192,42295296,42295296,41375744,1300442.9097073043,0.031430079171683396,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,restore_latest,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,734373069.9675536,734373069.9675536,743015369.4552106,743015369.4552106,738694219.7113822,6111028.572767255,0.008272744539892185,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,restore_latest,2,0,0,0,,logical_bytes,bytes,2,34274527,34274527,34274527,34274527,34274527,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,forget_oldest,2,0,0,0,,wall_ns,ns,2,11026844,11026844,11957199,11957199,11492021.5,657860.3294108104,0.05724496159451237,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,forget_oldest,2,0,0,0,,cpu_ns,ns,2,10140000,10140000,11093000,11093000,10616500,673872.7624707798,0.06347409809925869,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,forget_oldest,2,0,0,0,,max_rss_bytes,bytes,2,40456192,40456192,42295296,42295296,41375744,1300442.9097073043,0.031430079171683396,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,forget_oldest,2,0,0,0,,store_apparent_bytes,bytes,2,15820372,15820372,15820416,15820416,15820394,31.11269837220809,0.0000019666196917856844,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,forget_oldest,2,0,0,0,,store_allocated_bytes,bytes,2,13783040,13783040,13783040,13783040,13783040,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,prune,2,0,0,0,,wall_ns,ns,2,12285145,12285145,12681442,12681442,12483293.5,280224.2960638852,0.022447945813649676,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,prune,2,0,0,0,,cpu_ns,ns,2,18245000,18245000,19061000,19061000,18653000,576999.1334482228,0.03093331546926622,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,prune,2,0,0,0,,max_rss_bytes,bytes,2,40456192,40456192,42295296,42295296,41375744,1300442.9097073043,0.031430079171683396,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,prune,2,0,0,0,,store_apparent_bytes,bytes,2,15636139,15636139,15636183,15636183,15636161,31.11269837220809,0.000001989791379879504,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,prune,2,0,0,0,,store_allocated_bytes,bytes,2,13598720,13598720,13598720,13598720,13598720,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,backup,backup/retention,amber-rust,prune,2,0,0,0,,reclaimed_bytes,bytes,2,184320,184320,184320,184320,184320,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_initial,2,0,0,0,,wall_ns,ns,2,924068534,924068534,936198786,936198786,930133660,8577383.446701681,0.009221667611407247,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_initial,2,0,0,0,,cpu_ns,ns,2,911997000,911997000,940859000,940859000,926428000,20408515.918606136,0.022029252050462782,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_initial,2,0,0,0,,max_rss_bytes,bytes,2,257589248,257589248,274063360,274063360,265826304,11648956.309226677,0.0438216840618853,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_initial,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,14436112.159620402,14436112.159620402,15010839.802563043,15010839.802563043,14723475.981091723,406393.8136601022,0.027601757504953577,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_initial,2,0,0,0,,logical_bytes,bytes,2,13339957,13339957,14053130,14053130,13696543.5,504289.46445915365,0.03681873930157296,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_noop,2,0,0,0,,wall_ns,ns,2,728750531,728750531,732667330,732667330,730708930.5,2769595.1334446883,0.003790285047631135,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_noop,2,0,0,0,,cpu_ns,ns,2,541405000,541405000,544610000,544610000,543007500,2266277.233702885,0.004173565252234794,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_noop,2,0,0,0,,max_rss_bytes,bytes,2,72896512,72896512,72933376,72933376,72914944,26066.784381660887,0.00035749577455152247,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_noop,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,19751.119515592432,19751.119515592432,19860.019834414365,19860.019834414365,19805.569675003397,77.00415391236524,0.0038880049993993437,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_noop,2,0,0,0,,logical_bytes,bytes,2,14471,14471,14473,14473,14472,1.4142135623730951,0.00009772067180576943,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_fresh,2,0,0,0,,wall_ns,ns,2,864057212,864057212,899597978,899597978,881827595,25131116.64716429,0.02849890022682301,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_fresh,2,0,0,0,,cpu_ns,ns,2,584569000,584569000,589063000,589063000,586816000,3177737.8746523447,0.005415220230280607,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_fresh,2,0,0,0,,max_rss_bytes,bytes,2,87040000,87040000,90091520,90091520,88565760,2157750.4849263737,0.024363258271891685,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_fresh,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,15403635.100959033,15403635.100959033,15587155.97735592,15587155.97735592,15495395.539157476,129768.85618953701,0.008374672067041206,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_fresh,2,0,0,0,,logical_bytes,bytes,2,13309622,13309622,14022174,14022174,13665898,503850.35114803683,0.03686917253063332,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_incremental,2,0,0,0,,wall_ns,ns,2,751818929,751818929,755648715,755648715,753733822,2708067.651093303,0.003592870018632789,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_incremental,2,0,0,0,,cpu_ns,ns,2,704703000,704703000,739764000,739764000,722233500,24791870.85518154,0.034326669775331026,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_incremental,2,0,0,0,,max_rss_bytes,bytes,2,125014016,125014016,133042176,133042176,129028096,5676766.376450594,0.043996358564033944,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_incremental,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,305604.9661912017,305604.9661912017,308075.5100274949,308075.5100274949,306840.23810934834,1746.9382998615622,0.0056933155528285295,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_incremental,2,0,0,0,,logical_bytes,bytes,2,230930,230930,231617,231617,231273.5,485.78235867515815,0.002100467017082191,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_incremental,2,0,0,0,,wall_ns,ns,2,859093382,859093382,864857740,864857740,861975561,4076016.6309869247,0.004728691642090448,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_incremental,2,0,0,0,,cpu_ns,ns,2,590414000,590414000,590490000,590490000,590452000,53740.11537017761,0.00009101521439537441,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_incremental,2,0,0,0,,max_rss_bytes,bytes,2,88203264,88203264,89718784,89718784,88961024,1071634.4690238365,0.012046112115614098,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_incremental,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,15688578.543839836,15688578.543839836,16417893.190156337,16417893.190156337,16053235.866998088,515703.33202906593,0.032124572036547366,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_incremental,2,0,0,0,,logical_bytes,bytes,2,13477954,13477954,14199142,14199142,13838548,509956.9253103638,0.03685046475326485,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,retention_cleanup,2,0,0,0,,wall_ns,ns,2,1738248397,1738248397,1777730915,1777730915,1757989656,27918356.216119923,0.015880842143089335,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,retention_cleanup,2,0,0,0,,cpu_ns,ns,2,1260756000,1260756000,1262101000,1262101000,1261428500,951058.6206959065,0.000753953649133428,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,retention_cleanup,2,0,0,0,,max_rss_bytes,bytes,2,184139776,184139776,184721408,184721408,184430592,411275.931355094,0.0022299767456967984,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,retention_cleanup,2,0,0,0,,throughput_bytes_per_s,bytes/s,2,14868086.48990615,14868086.48990615,16031495.871415436,16031495.871415436,15449791.180660794,822654.6629612629,0.053246976178617685,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,retention_cleanup,2,0,0,0,,logical_bytes,bytes,2,26431457,26431457,27866722,27866722,27149089.5,1014885.6142997101,0.03738193924697586,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
