run_id,group,scenario,backend,rep,rep_valid,order_index,op,phase,status,reason,wall_ns,cpu_user_ns,cpu_sys_ns,max_rss_bytes,logical_bytes,throughput_bytes_per_s,store_apparent_bytes,store_allocated_bytes,reclaimed_bytes
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,7091243,3965000,2973000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6545441,6429000,0,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6466531,3630000,2720000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6702891,4711000,1885000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6668306,4346000,2185000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6984840,3927000,2946000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6520063,4551000,1829000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6811740,1912000,4776000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6794276,3810000,2840000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6553087,4301000,2148000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6380456,2683000,3576000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6729262,5516000,1103000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6566872,4291000,2144000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,11374307,8187000,3068000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6442194,4204000,2103000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6642988,3912000,2613000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6745994,3774000,2829000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6677564,3760000,2806000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6557354,5157000,1294000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6692522,5268000,1316000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6549780,3209000,3219000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,mark_basis,setup,ok,,1149484,0,1076000,41701376,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,push_initial,measured,ok,,113325350,86442000,30147000,41701376,2364056,20860787.105444632,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,push_noop,measured,ok,,18312818,15990000,11432000,41701376,2341,127833.95761373264,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,pull_fresh,measured,ok,,48282732,32394000,20872000,41701376,2363156,48944123.5429677,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,6742979,4739000,1891000,42295296,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,2496164,1199000,1204000,42295296,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,1887082,0,1792000,42295296,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,2446118,1177000,1178000,42295296,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,1943469,0,1866000,42295296,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,2489682,1191000,1197000,42295296,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,2107752,2022000,0,42295296,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,replay_history,setup,ok,,2642353,849000,1694000,42295296,,,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,push_incremental,measured,ok,,28483058,16907000,18112000,42295296,21004,737420.8204751048,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,pull_incremental,measured,ok,,70046777,16881000,19118000,42295296,25201,359773.86939587526,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,retention_cleanup,measured,ok,,154541907,129629000,36310000,42295296,2381274,15408597.229229221,,,
smoke-1789241936307339195,blob,blob/source-history,git-bundle-s3,1,true,2,inject_missing_object,verify,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-rust,1,true,3,ingest_fresh,measured,ok,,26438224,86828000,70840000,50479104,34237158,1294987061.158117,15429052,13385728,
smoke-1789241936307339195,tree,tree/lifecycle,amber-rust,1,true,3,ingest_repeat,measured,ok,,16998831,32737000,51201000,42295296,34237158,2014088968.8237975,15429052,13393920,
smoke-1789241936307339195,tree,tree/lifecycle,amber-rust,1,true,3,ingest_changed,measured,ok,,17238098,43576000,43303000,42295296,34257224,1987297206.4551437,15625843,13590528,
smoke-1789241936307339195,tree,tree/lifecycle,amber-rust,1,true,3,list_recursive,measured,ok,,142014878,39752000,91260000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-rust,1,true,3,read_full,measured,ok,,12085454,7800000,3875000,42295296,34237158,2832922784.6963797,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-rust,1,true,3,restore_full,measured,ok,,46477117,10667000,35002000,42295296,34237158,736645476.5255771,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-rust,1,true,3,integrity_check,verify,ok,,12113327,7815000,3849000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-rust,1,true,3,ref_delete,measured,ok,,9449824,1079000,7429000,42295296,,,15625843,13590528,
smoke-1789241936307339195,tree,tree/lifecycle,amber-rust,1,true,3,age_sealed_segments,setup,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-rust,1,true,3,gc,measured,ok,,11890411,4911000,13046000,42295296,,,15437608,13402112,188416
smoke-1789241936307339195,tree,tree/lifecycle,amber-rust,1,true,3,restore_full,verify,ok,,51201253,11080000,39233000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-rust,1,true,3,post_gc_integrity_check,verify,ok,,18003908,10866000,6535000,42295296,,,,,
smoke-1789241936307339195,blob,blob/backup-corpus,restic-s3,1,true,4,repo_init,setup,ok,,2934912133,2908188000,38809000,103829504,,,,,
smoke-1789241936307339195,blob,blob/backup-corpus,restic-s3,1,true,4,push_initial,measured,ok,,936198786,737329000,174668000,274063360,14053130,15010839.802563043,,,
smoke-1789241936307339195,blob,blob/backup-corpus,restic-s3,1,true,4,push_noop,measured,ok,,728750531,514090000,27315000,72896512,14473,19860.019834414365,,,
smoke-1789241936307339195,blob,blob/backup-corpus,restic-s3,1,true,4,pull_fresh,measured,ok,,899597978,538993000,45576000,90091520,14022174,15587155.97735592,,,
smoke-1789241936307339195,blob,blob/backup-corpus,restic-s3,1,true,4,push_incremental,measured,ok,,755648715,618495000,121269000,133042176,230930,305604.9661912017,,,
smoke-1789241936307339195,blob,blob/backup-corpus,restic-s3,1,true,4,pull_incremental,measured,ok,,864857740,542849000,47565000,89718784,14199142,16417893.190156337,,,
smoke-1789241936307339195,blob,blob/backup-corpus,restic-s3,1,true,4,retention_cleanup,measured,ok,,1738248397,1153184000,107572000,184721408,27866722,16031495.871415436,,,
smoke-1789241936307339195,blob,blob/backup-corpus,restic-s3,1,true,4,inject_missing_object,verify,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,git_init,setup,ok,,1946996,0,1827000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,git_init,setup,ok,,1204879,0,1117000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,git_init,setup,ok,,924134,0,851000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,git_init,setup,ok,,858939,786000,0,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,git_init,setup,ok,,860251,0,798000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,git_init,setup,ok,,905859,0,832000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,git_init,setup,ok,,910167,0,844000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,git_init,setup,ok,,938060,0,864000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,git_init,setup,ok,,1236099,0,1153000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,git_init,setup,ok,,904637,0,820000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,git_init,setup,ok,,952318,0,885000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,git_init,setup,ok,,882174,812000,0,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,ingest_fresh,measured,ok,,233439460,208518000,23064000,42295296,34237158,146663970.17882067,21501959,22917120,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,ingest_repeat,measured,ok,,60707564,51244000,8781000,42295296,34237158,563968569.0567324,21502268,22929408,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,ingest_changed,measured,ok,,62016212,49731000,11411000,42295296,34257224,552391429.5184621,21702965,23441408,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,list_recursive,measured,ok,,3928217,1914000,1917000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,read_full,measured,ok,,61481131,51048000,9997000,42295296,34237158,556872611.8587506,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,restore_prepare,setup,ok,,1286415,0,1177000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,restore_full,measured,ok,,71988594,56696000,14913000,42295296,34237158,475591424.94156784,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,integrity_check,verify,ok,,85367576,71332000,13372000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,ref_delete,measured,ok,,2067595,0,1870000,42295296,,,21701952,23425024,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,gc,measured,ok,,303393359,318275000,66434000,52756480,,,11626572,11755520,11669504
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,post_gc_restore_prepare,setup,ok,,951065,864000,0,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,restore_full,verify,ok,,30571212,9105000,21256000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,git,1,true,5,post_gc_integrity_check,verify,ok,,78043439,63911000,13801000,42295296,,,,,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,backup_initial,measured,ok,,24196316,85976000,67589000,56209408,34237158,1414973998.5210972,15428920,13385728,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,backup_unchanged,measured,ok,,17156391,28666000,54006000,42295296,34237158,1995592079.9426873,15428920,13393920,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,backup_changed,measured,ok,,16135043,35451000,47909000,42295296,34257224,2123156659.700256,15625711,13590528,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,backup_changed_again,measured,ok,,19123495,43759000,47717000,42295296,34274527,1792273169.7317882,15820372,13783040,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,list_snapshot,measured,ok,,136902866,35600000,90228000,42295296,,,,,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,restore_latest,measured,ok,,46671819,8770000,37051000,42295296,34274527,734373069.9675536,,,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,forget_oldest,measured,ok,,11026844,5427000,4713000,42295296,,,15820372,13783040,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,age_sealed_segments,setup,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,prune,measured,ok,,12681442,5097000,13964000,42295296,,,15636183,13598720,184320
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,integrity_check,verify,ok,,16126476,9404000,6259000,42295296,,,,,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,post_retention_restore,verify,ok,,48881456,7832000,40121000,42295296,,,,,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,post_retention_restore,verify,ok,,48117769,11008000,36007000,42295296,,,,,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,forgotten_snapshot_probe,verify,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,backup,backup/retention,amber-rust,1,true,6,forgotten_snapshot_probe,verify,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,import_initial,measured,ok,,108951646,127568000,226485000,74821632,5768158,52942366.74496868,3427977,8093696,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,import_repeat,measured,ok,,72969313,52942000,60511000,42295296,5768158,79049092.87003976,3428670,8093696,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,import_incremental,measured,ok,,94070995,63228000,110584000,42295296,6030405,64104828.48618748,3955251,8617984,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,catalog_list,measured,ok,,7235458,2251000,6748000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,closure_query,measured,unsupported,"these cores store trees keyed by content and record no references between roots, so there is no closure to query. The harness keeps the reference graph itself and verifies completeness separately; see the closure_is_complete check.",,,,,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,nar_and_reference_registration,measured,unsupported,these cores record no NAR hash and no reference list for a stored tree: they address content by their own key and model no edges between roots. The harness therefore recomputes the NAR hash of every restored path with `nix hash path` and compares it with the source store's — see the nar_hashes_match_recomputed check — but nothing in the store under test would have noticed a mismatch.,,,,,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,read_closure,measured,ok,,67832493,27337000,61098000,42295296,6030405,88901420.73946774,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,cache_export,measured,unsupported,"these cores have no binary-cache publication format; the blob scenario group measures what they can do, which is to publish their on-disk pack segments to object storage",,,,,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,materialize_closure,measured,ok,,71319648,31889000,60920000,42295296,6030405,84554609.69184817,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,cache_substitute,measured,unsupported,these cores have no binary-cache client; see the blob scenario group,,,,,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,delete_path,measured,ok,,7205632,2609000,6486000,42295296,,,3956326,8622080,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,register_gc_root,setup,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,age_sealed_segments,setup,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,gc,measured,ok,,8414769,5820000,5015000,42295296,,,3959791,3993600,4628480
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,post_gc_materialize,verify,ok,,58032260,25999000,50860000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,integrity_check,verify,ok,,5384867,2337000,3495000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,integrity_check,verify,ok,,7097554,3678000,5513000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,integrity_check,verify,ok,,6462494,4291000,4299000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,integrity_check,verify,ok,,5007096,3999000,1330000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,integrity_check,verify,ok,,4999030,2669000,2663000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,integrity_check,verify,ok,,6046419,3671000,4571000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,integrity_check,verify,ok,,5055909,3631000,1819000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,integrity_check,verify,ok,,4623082,0,5072000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-go,1,true,7,integrity_check,verify,ok,,5154537,1121000,4481000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,import_initial,measured,ok,,55386179,27183000,85485000,42295296,5768158,104144357.0245205,7104128,5066752,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,import_repeat,measured,ok,,58286115,25862000,74119000,42295296,5768158,98962814.72868796,7104128,5066752,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,import_incremental,measured,ok,,67085105,28259000,88928000,42295296,6030405,89891861.98635301,7631626,5595136,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,catalog_list,measured,ok,,5014319,938000,3692000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,closure_query,measured,unsupported,"these cores store trees keyed by content and record no references between roots, so there is no closure to query. The harness keeps the reference graph itself and verifies completeness separately; see the closure_is_complete check.",,,,,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,nar_and_reference_registration,measured,unsupported,these cores record no NAR hash and no reference list for a stored tree: they address content by their own key and model no edges between roots. The harness therefore recomputes the NAR hash of every restored path with `nix hash path` and compares it with the source store's — see the nar_hashes_match_recomputed check — but nothing in the store under test would have noticed a mismatch.,,,,,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,read_closure,measured,ok,,48849525,13295000,32141000,42295296,6030405,123448590.33941476,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,cache_export,measured,unsupported,"these cores have no binary-cache publication format; the blob scenario group measures what they can do, which is to publish their on-disk pack segments to object storage",,,,,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,materialize_closure,measured,ok,,55898989,10934000,41095000,42295296,6030405,107880394.75991239,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,cache_substitute,measured,unsupported,these cores have no binary-cache client; see the blob scenario group,,,,,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,delete_path,measured,ok,,6282559,1956000,3893000,42295296,,,7631626,5595136,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,register_gc_root,setup,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,age_sealed_segments,setup,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,gc,measured,ok,,6008486,1097000,4435000,42295296,,,7638276,5599232,-4096
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,post_gc_materialize,verify,ok,,44338226,8548000,32886000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,integrity_check,verify,ok,,4403083,2049000,2038000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,integrity_check,verify,ok,,4944816,2316000,2306000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,integrity_check,verify,ok,,4013890,0,3716000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,integrity_check,verify,ok,,3747171,876000,2563000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,integrity_check,verify,ok,,3582467,1630000,1648000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,integrity_check,verify,ok,,3611653,0,3287000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,integrity_check,verify,ok,,3587226,841000,2441000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,integrity_check,verify,ok,,3614979,2204000,1082000,42295296,,,,,
smoke-1789241936307339195,nix,nix/closure,amber-rust,1,true,8,integrity_check,verify,ok,,3781005,0,3440000,42295296,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,restic,1,true,9,restic_init,setup,ok,,2929121115,2893730000,48853000,102322176,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,restic,1,true,9,ingest_fresh,measured,ok,,791008322,723545000,197218000,284545024,34237158,43282930.21422852,16576854,17670144,
smoke-1789241936307339195,tree,tree/lifecycle,restic,1,true,9,ingest_repeat,measured,ok,,721158220,507721000,26264000,71536640,34237158,47475237.81951761,16577304,17674240,
smoke-1789241936307339195,tree,tree/lifecycle,restic,1,true,9,ingest_changed,measured,ok,,738271118,598532000,111857000,128634880,34257224,46401956.09006609,16790639,17895424,
smoke-1789241936307339195,tree,tree/lifecycle,restic,1,true,9,list_recursive,measured,ok,,724562508,490911000,43577000,70479872,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,restic,1,true,9,read_full,measured,ok,,755946000,537549000,44162000,97931264,34237158,45290481.0661079,,,
smoke-1789241936307339195,tree,tree/lifecycle,restic,1,true,9,restore_full,measured,ok,,766374504,533699000,44440000,89178112,34237158,44674187.125619724,,,
smoke-1789241936307339195,tree,tree/lifecycle,restic,1,true,9,integrity_check,verify,ok,,765989048,550508000,35237000,90501120,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,restic,1,true,9,ref_delete,measured,ok,,737587417,526979000,18104000,70090752,,,16789782,17887232,
smoke-1789241936307339195,tree,tree/lifecycle,restic,1,true,9,gc,measured,ok,,902349342,658884000,71529000,172806144,,,16597336,17694720,192512
smoke-1789241936307339195,tree,tree/lifecycle,restic,1,true,9,restore_full,verify,ok,,768946394,537145000,44044000,89714688,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,restic,1,true,9,post_gc_integrity_check,verify,ok,,767037491,545365000,37778000,89559040,,,,,
smoke-1789241936307339195,blob,blob/nix-closure,nix-binary-cache,1,true,10,push_initial,measured,ok,,364820892,494282000,135492000,138149888,3451615,9461122.089466302,,,
smoke-1789241936307339195,blob,blob/nix-closure,nix-binary-cache,1,true,10,push_noop,measured,ok,,19844562,12011000,5457000,43233280,0,0,,,
smoke-1789241936307339195,blob,blob/nix-closure,nix-binary-cache,1,true,10,pull_fresh,measured,ok,,120263924,48375000,22689000,53248000,3438940,28594942.569810044,,,
smoke-1789241936307339195,blob,blob/nix-closure,nix-binary-cache,1,true,10,push_incremental,measured,ok,,131153286,111650000,45811000,82817024,539532,4113751.2940392513,,,
smoke-1789241936307339195,blob,blob/nix-closure,nix-binary-cache,1,true,10,pull_incremental,measured,ok,,50811079,34658000,17899000,46583808,530150,10433748.120168831,,,
smoke-1789241936307339195,blob,blob/nix-closure,nix-binary-cache,1,true,10,retention_cleanup,measured,ok,,37285086,24828000,23910000,43233280,7978,213972.9542262555,,,
smoke-1789241936307339195,blob,blob/nix-closure,nix-binary-cache,1,true,10,retention_cleanup_note,verify,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,blob,blob/nix-closure,nix-binary-cache,1,true,10,inject_missing_object,verify,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-go,1,true,11,ingest_fresh,measured,ok,,62083892,290308000,222755000,246824960,34237158,551466038.8881547,11757032,16400384,
smoke-1789241936307339195,tree,tree/lifecycle,amber-go,1,true,11,ingest_repeat,measured,ok,,45619010,182912000,134428000,141836288,34237158,750501994.6728349,11757755,16408576,
smoke-1789241936307339195,tree,tree/lifecycle,amber-go,1,true,11,ingest_changed,measured,ok,,51264665,147780000,260660000,209809408,34257224,668242423.8995807,11955385,16609280,
smoke-1789241936307339195,tree,tree/lifecycle,amber-go,1,true,11,list_recursive,measured,ok,,187570741,90283000,148946000,43233280,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-go,1,true,11,read_full,measured,ok,,24829005,21505000,15441000,46559232,34237158,1378917842.2574728,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-go,1,true,11,restore_full,measured,ok,,51044374,43025000,30802000,45252608,34237158,670733233.0101649,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-go,1,true,11,integrity_check,verify,ok,,24265268,22565000,13282000,46354432,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-go,1,true,11,ref_delete,measured,ok,,13741896,8719000,9073000,43520000,,,11955047,16605184,
smoke-1789241936307339195,tree,tree/lifecycle,amber-go,1,true,11,age_sealed_segments,setup,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-go,1,true,11,gc,measured,ok,,16947343,20500000,13143000,43520000,,,11813062,11853824,4751360
smoke-1789241936307339195,tree,tree/lifecycle,amber-go,1,true,11,restore_full,verify,ok,,57317536,55231000,30281000,43520000,,,,,
smoke-1789241936307339195,tree,tree/lifecycle,amber-go,1,true,11,post_gc_integrity_check,verify,ok,,30612711,40676000,9652000,43520000,,,,,
smoke-1789241936307339195,blob,blob/backup-corpus,amber-go-s3,1,true,12,ingest_payload,setup,ok,,64450659,281203000,321670000,267735040,,,,,
smoke-1789241936307339195,blob,blob/backup-corpus,amber-go-s3,1,true,12,push_initial,measured,ok,,98148820,25110000,21983000,43520000,11785053,120073302.96991853,,,
smoke-1789241936307339195,blob,blob/backup-corpus,amber-go-s3,1,true,12,push_noop,measured,ok,,18978980,16342000,10901000,43520000,4471,235576.41137721838,,,
smoke-1789241936307339195,blob,blob/backup-corpus,amber-go-s3,1,true,12,pull_fresh,measured,ok,,27406864,23921000,14824000,43520000,11773420,429579247.00907046,,,
smoke-1789241936307339195,blob,blob/backup-corpus,amber-go-s3,1,true,12,ingest_payload,setup,ok,,35799030,187792000,249903000,214790144,,,,,
smoke-1789241936307339195,blob,blob/backup-corpus,amber-go-s3,1,true,12,push_incremental,measured,ok,,55080978,19055000,21713000,43520000,3569984,64813373.50255473,,,
smoke-1789241936307339195,blob,blob/backup-corpus,amber-go-s3,1,true,12,pull_incremental,measured,ok,,66841401,21025000,16399000,43520000,3563953,53319543.676231444,,,
smoke-1789241936307339195,blob,blob/backup-corpus,amber-go-s3,1,true,12,retention_local,setup,ok,,8215579,5747000,4569000,43520000,,,,,
smoke-1789241936307339195,blob,blob/backup-corpus,amber-go-s3,1,true,12,age_sealed_segments,setup,ok,,0,0,0,0,,,,,
smoke-1789241936307339195,blob,blob/backup-corpus,amber-go-s3,1,true,12,retention_local,setup,ok,,15716424,19834000,11629000,43520000,,,,,
