group,scenario,backend,rep,op,counter,value
backup,backup/retention,amber-go,1,backup_changed,store_closures_apparent_bytes,0
backup,backup/retention,amber-go,1,backup_changed,store_packstore_allocated_bytes,11960320
backup,backup/retention,amber-go,1,backup_changed,store_packstore_apparent_bytes,11952118
backup,backup/retention,amber-go,1,backup_changed,store_refs_allocated_bytes,4640768
backup,backup/retention,amber-go,1,backup_changed,store_refs_apparent_bytes,4379
backup,backup/retention,amber-go,1,backup_changed_again,store_closures_allocated_bytes,4096
backup,backup/retention,amber-go,1,backup_changed_again,store_closures_apparent_bytes,0
backup,backup/retention,amber-go,1,backup_changed_again,store_packstore_allocated_bytes,12152832
backup,backup/retention,amber-go,1,backup_changed_again,store_packstore_apparent_bytes,12146891
backup,backup/retention,amber-go,1,backup_changed_again,store_refs_allocated_bytes,4644864
backup,backup/retention,amber-go,1,backup_changed_again,store_refs_apparent_bytes,5099
backup,backup/retention,amber-go,1,list_snapshot,cli_invocations,29
backup,backup/retention,amber-go,1,list_snapshot,entries,256
backup,backup/retention,amber-go,1,forget_oldest,store_closures_allocated_bytes,4096
backup,backup/retention,amber-go,1,forget_oldest,store_closures_apparent_bytes,0
backup,backup/retention,amber-go,1,forget_oldest,store_packstore_allocated_bytes,12152832
backup,backup/retention,amber-go,1,forget_oldest,store_packstore_apparent_bytes,12146891
backup,backup/retention,amber-go,1,forget_oldest,store_refs_allocated_bytes,4636672
backup,backup/retention,amber-go,1,forget_oldest,store_refs_apparent_bytes,4179
backup,backup/retention,amber-go,1,age_sealed_segments,segments_aged,2
backup,backup/retention,amber-go,1,prune,allocated_after_prune,12042240
backup,backup/retention,amber-go,1,prune,allocated_before_forget,12197888
backup,backup/retention,amber-go,1,prune,reclaimed_packstore_bytes,147456
backup,backup/retention,amber-go,1,prune,store_closures_allocated_bytes,4096
backup,backup/retention,amber-go,1,prune,store_closures_apparent_bytes,0
backup,backup/retention,amber-go,1,prune,store_packstore_allocated_bytes,12005376
backup,backup/retention,amber-go,1,prune,store_packstore_apparent_bytes,11996772
backup,backup/retention,amber-go,1,prune,store_refs_allocated_bytes,28672
backup,backup/retention,amber-go,1,prune,store_refs_apparent_bytes,4675
tree,tree/lifecycle,fs-sha256,1,ingest_fresh,store_refs_allocated_bytes,49152
tree,tree/lifecycle,fs-sha256,1,ingest_fresh,store_refs_apparent_bytes,42747
tree,tree/lifecycle,fs-sha256,1,ingest_repeat,store_refs_allocated_bytes,94208
tree,tree/lifecycle,fs-sha256,1,ingest_repeat,store_refs_apparent_bytes,85494
tree,tree/lifecycle,fs-sha256,1,ingest_changed,store_refs_allocated_bytes,139264
tree,tree/lifecycle,fs-sha256,1,ingest_changed,store_refs_apparent_bytes,128322
tree,tree/lifecycle,fs-sha256,1,ref_delete,store_refs_allocated_bytes,49152
tree,tree/lifecycle,fs-sha256,1,ref_delete,store_refs_apparent_bytes,42828
tree,tree/lifecycle,fs-sha256,1,gc,allocated_after_gc,27025408
tree,tree/lifecycle,fs-sha256,1,gc,allocated_before_delete,27373568
tree,tree/lifecycle,fs-sha256,1,gc,allocated_before_gc,27283456
tree,tree/lifecycle,fs-sha256,1,gc,store_refs_allocated_bytes,49152
tree,tree/lifecycle,fs-sha256,1,gc,store_refs_apparent_bytes,42828
blob,blob/nix-closure,amber-rust-s3,1,push_initial,s3_bytes_down,1243
blob,blob/nix-closure,amber-rust-s3,1,push_initial,s3_bytes_up,7116817
blob,blob/nix-closure,amber-rust-s3,1,push_initial,s3_connections,2
blob,blob/nix-closure,amber-rust-s3,1,push_initial,s3_request_body_bytes,7114198
blob,blob/nix-closure,amber-rust-s3,1,push_initial,s3_requests_GET,2
blob,blob/nix-closure,amber-rust-s3,1,push_initial,s3_requests_PUT,2
blob,blob/nix-closure,amber-rust-s3,1,push_initial,s3_requests_total,4
blob,blob/nix-closure,amber-rust-s3,1,push_initial,s3_response_body_bytes,616
blob,blob/nix-closure,amber-rust-s3,1,push_initial,s3_responses_2xx,3
blob,blob/nix-closure,amber-rust-s3,1,push_initial,s3_responses_4xx,1
blob,blob/nix-closure,amber-rust-s3,1,push_initial,stored_bytes,7104128
blob,blob/nix-closure,amber-rust-s3,1,push_initial,stored_objects,2
blob,blob/nix-closure,amber-rust-s3,1,push_noop,s3_bytes_down,1456
blob,blob/nix-closure,amber-rust-s3,1,push_noop,s3_bytes_up,1194
blob,blob/nix-closure,amber-rust-s3,1,push_noop,s3_connections,1
blob,blob/nix-closure,amber-rust-s3,1,push_noop,s3_request_body_bytes,0
blob,blob/nix-closure,amber-rust-s3,1,push_noop,s3_requests_GET,2
blob,blob/nix-closure,amber-rust-s3,1,push_noop,s3_requests_total,2
blob,blob/nix-closure,amber-rust-s3,1,push_noop,s3_response_body_bytes,1231
blob,blob/nix-closure,amber-rust-s3,1,push_noop,s3_responses_2xx,1
blob,blob/nix-closure,amber-rust-s3,1,push_noop,s3_responses_4xx,1
blob,blob/nix-closure,amber-rust-s3,1,push_noop,stored_bytes,7104128
blob,blob/nix-closure,amber-rust-s3,1,push_noop,stored_objects,2
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,delivered_logical_bytes,5768158
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,delivered_references,8
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,s3_bytes_down,7107795
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,s3_bytes_up,4550
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,s3_connections,2
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,s3_request_body_bytes,0
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,s3_requests_GET,6
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,s3_requests_HEAD,1
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,s3_requests_total,7
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,s3_response_body_bytes,7106777
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,s3_responses_2xx,5
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,s3_responses_4xx,2
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,stored_bytes,7104128
blob,blob/nix-closure,amber-rust-s3,1,pull_fresh,stored_objects,2
blob,blob/nix-closure,amber-rust-s3,1,push_incremental,s3_bytes_down,1858
blob,blob/nix-closure,amber-rust-s3,1,push_incremental,s3_bytes_up,7645035
blob,blob/nix-closure,amber-rust-s3,1,push_incremental,s3_connections,2
blob,blob/nix-closure,amber-rust-s3,1,push_incremental,s3_request_body_bytes,7642416
blob,blob/nix-closure,amber-rust-s3,1,push_incremental,s3_requests_GET,2
blob,blob/nix-closure,amber-rust-s3,1,push_incremental,s3_requests_PUT,2
blob,blob/nix-closure,amber-rust-s3,1,push_incremental,s3_requests_total,4
blob,blob/nix-closure,amber-rust-s3,1,push_incremental,s3_response_body_bytes,1231
blob,blob/nix-closure,amber-rust-s3,1,push_incremental,s3_responses_2xx,3
blob,blob/nix-closure,amber-rust-s3,1,push_incremental,s3_responses_4xx,1
blob,blob/nix-closure,amber-rust-s3,1,push_incremental,stored_bytes,7631626
blob,blob/nix-closure,amber-rust-s3,1,push_incremental,stored_objects,2
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,delivered_logical_bytes,6030405
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,delivered_references,9
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,s3_bytes_down,7635293
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,s3_bytes_up,4550
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,s3_connections,2
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,s3_request_body_bytes,0
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,s3_requests_GET,6
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,s3_requests_HEAD,1
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,s3_requests_total,7
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,s3_response_body_bytes,7634275
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,s3_responses_2xx,5
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,s3_responses_4xx,2
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,stored_bytes,7631626
blob,blob/nix-closure,amber-rust-s3,1,pull_incremental,stored_objects,2
blob,blob/nix-closure,amber-rust-s3,1,age_sealed_segments,segments_aged,1
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,retained_logical_bytes,6030405
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,retained_references,9
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,s3_bytes_down,2415
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,s3_bytes_up,7652468
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,s3_connections,3
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,s3_request_body_bytes,7649237
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,s3_requests_GET,2
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,s3_requests_POST,1
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,s3_requests_PUT,2
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,s3_requests_total,5
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,s3_response_body_bytes,1680
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,s3_responses_2xx,4
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,s3_responses_4xx,1
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,stored_bytes,7638276
blob,blob/nix-closure,amber-rust-s3,1,retention_cleanup,stored_objects,2
blob,blob/source-history,amber-go-s3,1,push_initial,s3_bytes_down,4460
blob,blob/source-history,amber-go-s3,1,push_initial,s3_bytes_up,2426597
blob,blob/source-history,amber-go-s3,1,push_initial,s3_connections,11
blob,blob/source-history,amber-go-s3,1,push_initial,s3_request_body_bytes,2412768
blob,blob/source-history,amber-go-s3,1,push_initial,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,1,push_initial,s3_requests_PUT,18
blob,blob/source-history,amber-go-s3,1,push_initial,s3_requests_total,20
blob,blob/source-history,amber-go-s3,1,push_initial,s3_response_body_bytes,617
blob,blob/source-history,amber-go-s3,1,push_initial,s3_responses_2xx,19
blob,blob/source-history,amber-go-s3,1,push_initial,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,1,push_initial,stored_bytes,2406660
blob,blob/source-history,amber-go-s3,1,push_initial,stored_objects,18
blob,blob/source-history,amber-go-s3,1,push_noop,s3_bytes_down,6215
blob,blob/source-history,amber-go-s3,1,push_noop,s3_bytes_up,1195
blob,blob/source-history,amber-go-s3,1,push_noop,s3_connections,1
blob,blob/source-history,amber-go-s3,1,push_noop,s3_request_body_bytes,0
blob,blob/source-history,amber-go-s3,1,push_noop,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,1,push_noop,s3_requests_total,2
blob,blob/source-history,amber-go-s3,1,push_noop,s3_response_body_bytes,5989
blob,blob/source-history,amber-go-s3,1,push_noop,s3_responses_2xx,1
blob,blob/source-history,amber-go-s3,1,push_noop,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,1,push_noop,stored_bytes,2406660
blob,blob/source-history,amber-go-s3,1,push_noop,stored_objects,18
blob,blob/source-history,amber-go-s3,1,pull_fresh,delivered_logical_bytes,22526976
blob,blob/source-history,amber-go-s3,1,pull_fresh,delivered_references,11
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_bytes_down,2418699
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_bytes_up,14229
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_connections,13
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_request_body_bytes,0
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_requests_GET,22
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_requests_HEAD,1
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_requests_total,23
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_response_body_bytes,2414071
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_responses_2xx,21
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_responses_4xx,2
blob,blob/source-history,amber-go-s3,1,pull_fresh,stored_bytes,2406660
blob,blob/source-history,amber-go-s3,1,pull_fresh,stored_objects,18
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_bytes_down,11167
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_bytes_up,2438427
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_connections,12
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_request_body_bytes,2426405
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_requests_POST,5
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_requests_PUT,11
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_requests_total,18
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_response_body_bytes,8171
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_responses_2xx,17
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,1,push_incremental,stored_bytes,2426975
blob,blob/source-history,amber-go-s3,1,push_incremental,stored_objects,22
blob,blob/source-history,amber-go-s3,1,pull_incremental,delivered_logical_bytes,8192000
blob,blob/source-history,amber-go-s3,1,pull_incremental,delivered_references,4
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_bytes_down,2432263
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_bytes_up,10000
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_connections,9
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_request_body_bytes,0
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_requests_GET,15
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_requests_HEAD,1
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_requests_total,16
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_response_body_bytes,2429222
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_responses_2xx,14
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_responses_4xx,2
blob,blob/source-history,amber-go-s3,1,pull_incremental,stored_bytes,2426975
blob,blob/source-history,amber-go-s3,1,pull_incremental,stored_objects,22
blob,blob/source-history,amber-go-s3,1,age_sealed_segments,segments_aged,1
blob,blob/source-history,amber-go-s3,1,retention_cleanup,retained_logical_bytes,8192000
blob,blob/source-history,amber-go-s3,1,retention_cleanup,retained_references,4
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_bytes_down,21793
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_bytes_up,2479231
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_connections,15
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_request_body_bytes,2453220
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_requests_POST,20
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_requests_PUT,18
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_requests_total,40
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_response_body_bytes,15789
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_responses_2xx,39
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,1,retention_cleanup,stored_bytes,2443871
blob,blob/source-history,amber-go-s3,1,retention_cleanup,stored_objects,19
